inspected_layer,inspected_feature_id,layer,feature_id,activation,prompt_rank,row_id,case_id,fact_id,variant_id,variant_source,pair_type,is_correct,subject,relation_id,correct_answer,target_true,target_new,generated_answer,strict_answer_segment,strict_matched_answer,prompt,template,base_prompt,feature_fraction_diff_correct_minus_wrong,feature_active_fraction_correct,feature_active_fraction_wrong,feature_total_active_count,n_correct_activations_in_dataset,n_wrong_activations_in_dataset,top_relations,top_subjects,analysis_source,analysis_direction,split,model_name
12,2612,12,2612,372.61907958984375,3,1673,1491,cf_1491,paraphrase_01,paraphrase_prompts,correct_correct,True,Abdur Raheem Green,P140,Islam,Islam,Buddhism, Islam. He is a Muslim. He is a follower of the Islamic faith.,Islam. He is a Muslim. He is a follower of the Islamic faith.,Islam,"Nova Science Publishers, New York. The official religion of Abdur Raheem Green is",{} is follower of,Abdur Raheem Green is follower of,0.1109,0.1922,0.0813,148,226,307,"P37:107, P101:78, P364:75, P106:73, P103:62","World Health Organization:3, Allegro Non Troppo:2, Fernand Gravey:2, Leonard Peikoff:2, Naturwissenschaften:2",switching,both,test,google/gemma-3-4b-pt
12,2612,12,2612,359.156005859375,4,2232,3225,cf_3225,paraphrase_00,paraphrase_prompts,correct_correct,True,Camille Flammarion,P103,French,French,Dutch," French. Camille Flammarion is a French radio station located in Paris, France","French. Camille Flammarion is a French radio station located in Paris, France",French,It broadcasts in the HD Radio hybrid format. The native language of Camille Flammarion is,The mother tongue of {} is,The mother tongue of Camille Flammarion is,0.1109,0.1922,0.0813,148,226,307,"P37:107, P101:78, P364:75, P106:73, P103:62","World Health Organization:3, Allegro Non Troppo:2, Fernand Gravey:2, Leonard Peikoff:2, Naturwissenschaften:2",switching,both,test,google/gemma-3-4b-pt
12,2612,12,2612,353.80865478515625,5,4349,4490,cf_4490,paraphrase_01,paraphrase_prompts,correct_correct,True,Fyodor Pavlovich Reshetnikov,P103,Russian,Russian,French, Russian. Fyodor Pavlovich Reshetnikov is a Russian professional footballer who plays,Russian. Fyodor Pavlovich Reshetnikov is a Russian professional footballer who plays,Russian,"players
Category:Millwall F.C. The native language of Fyodor Pavlovich Reshetnikov is",{} spoke the language,Fyodor Pavlovich Reshetnikov spoke the language,0.1109,0.1922,0.0813,148,226,307,"P37:107, P101:78, P364:75, P106:73, P103:62","World Health Organization:3, Allegro Non Troppo:2, Fernand Gravey:2, Leonard Peikoff:2, Naturwissenschaften:2",switching,both,test,google/gemma-3-4b-pt
12,2612,12,2612,353.74957275390625,6,522,8185,cf_8185,paraphrase_00,paraphrase_prompts,correct_wrong,True,Fernand Ledoux,P103,French,French,English, French. He is a member of the French Association of the Deaf (AFB,French. He is a member of the French Association of the Deaf (AFB,French,"Wagemark Registration 
Wagemark Registration is open to all organizations. The mother tongue of Fernand Ledoux is",{} is a native speaker of,Fernand Ledoux is a native speaker of,0.1109,0.1922,0.0813,148,226,307,"P37:107, P101:78, P364:75, P106:73, P103:62","World Health Organization:3, Allegro Non Troppo:2, Fernand Gravey:2, Leonard Peikoff:2, Naturwissenschaften:2",switching,both,test,google/gemma-3-4b-pt
12,2612,12,2612,350.47052001953125,7,4320,4216,cf_4216,paraphrase_00,paraphrase_prompts,correct_wrong,True,Georges Gorse,P103,French,French,Dutch, French. Georges Gorse is a member of famous people who are known for being,French. Georges Gorse is a member of famous people who are known for being,French,He worked closely alongside the Malayan Police in counter-terrorism operations. The mother tongue of Georges Gorse is,{} spoke the language,Georges Gorse spoke the language,0.1109,0.1922,0.0813,148,226,307,"P37:107, P101:78, P364:75, P106:73, P103:62","World Health Organization:3, Allegro Non Troppo:2, Fernand Gravey:2, Leonard Peikoff:2, Naturwissenschaften:2",switching,both,test,google/gemma-3-4b-pt
12,2612,12,2612,348.16607666015625,8,2697,7259,cf_7259,paraphrase_01,paraphrase_prompts,correct_correct,True,Marmaduke Pickthall,P140,Islam,Islam,Christianity," Islam.

He was born in 1875 in England.

",Islam.,Islam,He later lost to Antonio DeMarco and hasn't fought since. The official religion of Marmaduke Pickthall is,{} follows the religion of,Marmaduke Pickthall follows the religion of,0.1109,0.1922,0.0813,148,226,307,"P37:107, P101:78, P364:75, P106:73, P103:62","World Health Organization:3, Allegro Non Troppo:2, Fernand Gravey:2, Leonard Peikoff:2, Naturwissenschaften:2",switching,both,test,google/gemma-3-4b-pt
12,2612,12,2612,346.18768310546875,9,3154,4798,cf_4798,paraphrase_00,paraphrase_prompts,correct_wrong,True,Sovereign Military Order of Malta,P37,Latin,Latin,Russian," Latin. The Order of Malta is a sovereign, independent, and international non-","Latin. The Order of Malta is a sovereign, independent, and international non-",Latin,East Zorra Mennonite Cemetery - 677044 16th Line. The official language of Sovereign Military Order of Malta is,"In {}, the language spoken is","In Sovereign Military Order of Malta, the language spoken is",0.1109,0.1922,0.0813,148,226,307,"P37:107, P101:78, P364:75, P106:73, P103:62","World Health Organization:3, Allegro Non Troppo:2, Fernand Gravey:2, Leonard Peikoff:2, Naturwissenschaften:2",switching,both,test,google/gemma-3-4b-pt
12,2612,12,2612,340.10809326171875,10,3185,18497,cf_18497,paraphrase_01,paraphrase_prompts,wrong_wrong,False,Nasiruddin Chiragh Dehlavi,P140,Islam,Islam,Christianity," the religion of the heart.
(2001). The official religion",the religion of the heart.,,(2001). The official religion of Nasiruddin Chiragh Dehlavi is,{} follows the religion of,Nasiruddin Chiragh Dehlavi follows the religion of,0.1109,0.1922,0.0813,148,226,307,"P37:107, P101:78, P364:75, P106:73, P103:62","World Health Organization:3, Allegro Non Troppo:2, Fernand Gravey:2, Leonard Peikoff:2, Naturwissenschaften:2",switching,both,test,google/gemma-3-4b-pt
12,675,12,675,1284.3221435546875,1,371,15574,cf_15574,paraphrase_01,paraphrase_prompts,wrong_wrong,False,Peter Jason,P106,actor,actor,model," musician.

<h2>Peter Jason Net Worth</h2>

Peter Jason is a musician who",musician.,,"Payne did some jazz recording, including working with Garland Wilson. The profession of Peter Jason is",{}'s profession is an,Peter Jason's profession is an,0.098,0.2495,0.1516,217,292,541,"P364:138, P106:113, P37:112, P101:84, P190:78","Madrid:4, Athens:4, Tirana:3, World Health Organization:3, Istanbul:3",switching,both,test,google/gemma-3-4b-pt
12,675,12,675,1267.1722412109375,2,3924,6096,cf_6096,paraphrase_00,paraphrase_prompts,wrong_wrong,False,Henry Thomas Colebrooke,P101,Sanskrit,Sanskrit,astronomy," in the field of mathematics.

The area of mathematics that Henry Thomas Colebrooke",in the field of mathematics.,,It uses  gauge. Henry Thomas Colebrooke's area of work is,{} specializes in,Henry Thomas Colebrooke specializes in,0.098,0.2495,0.1516,217,292,541,"P364:138, P106:113, P37:112, P101:84, P190:78","Madrid:4, Athens:4, Tirana:3, World Health Organization:3, Istanbul:3",switching,both,test,google/gemma-3-4b-pt
12,675,12,675,1259.2689208984375,3,2419,6579,cf_6579,paraphrase_01,paraphrase_prompts,wrong_wrong,False,Judy Davis,P106,actor,actor,poet," a civil division.
The civil division is the largest division of the court.",a civil division.,,"Civil division
 Henrietta Campbell, For Public Service. The profession of Judy Davis is",{} works as,Judy Davis works as,0.098,0.2495,0.1516,217,292,541,"P364:138, P106:113, P37:112, P101:84, P190:78","Madrid:4, Athens:4, Tirana:3, World Health Organization:3, Istanbul:3",switching,both,test,google/gemma-3-4b-pt
12,675,12,675,1258.1993408203125,4,1960,14903,cf_14903,paraphrase_00,paraphrase_prompts,wrong_wrong,False,Christian Darnton,P106,composer,composer,actor, a professor of history at the University of Chicago. The Fulani Empire was a,a professor of history at the University of Chicago. The Fulani Empire was a,,The state was then partially absorbed into the Fulani Empire. The profession of Christian Darnton is,{}'s profession is an,Christian Darnton's profession is an,0.098,0.2495,0.1516,217,292,541,"P364:138, P106:113, P37:112, P101:84, P190:78","Madrid:4, Athens:4, Tirana:3, World Health Organization:3, Istanbul:3",switching,both,test,google/gemma-3-4b-pt
12,675,12,675,1254.5572509765625,5,3614,13756,cf_13756,paraphrase_00,paraphrase_prompts,correct_wrong,True,James Patterson,P136,thriller,thriller,opera, a thriller. The story is about a man who is a successful businessman and a,a thriller. The story is about a man who is a successful businessman and a,,He starts an extramarital affair with Kiran. The genre played by James Patterson is,{} plays,James Patterson plays,0.098,0.2495,0.1516,217,292,541,"P364:138, P106:113, P37:112, P101:84, P190:78","Madrid:4, Athens:4, Tirana:3, World Health Organization:3, Istanbul:3",switching,both,test,google/gemma-3-4b-pt
12,675,12,675,1237.226806640625,6,3925,6096,cf_6096,paraphrase_01,paraphrase_prompts,wrong_wrong,False,Henry Thomas Colebrooke,P101,Sanskrit,Sanskrit,astronomy, in the field of geology and mineralogy. He was born in 17,in the field of geology and mineralogy. He was born in 17,,"As of late 2015, Petrel has been decommissioned. Henry Thomas Colebrooke's expertise is",{} specializes in,Henry Thomas Colebrooke specializes in,0.098,0.2495,0.1516,217,292,541,"P364:138, P106:113, P37:112, P101:84, P190:78","Madrid:4, Athens:4, Tirana:3, World Health Organization:3, Istanbul:3",switching,both,test,google/gemma-3-4b-pt
12,675,12,675,1232.194580078125,7,3951,6559,cf_6559,paraphrase_01,paraphrase_prompts,wrong_wrong,False,Cutting contest,P136,jazz,jazz,anthology," a genre that is not very popular in the world of music.
Vietnamese",a genre that is not very popular in the world of music.,,They were immediately sent forward as they arrived. The genre played by Cutting contest is,{} performs,Cutting contest performs,0.098,0.2495,0.1516,217,292,541,"P364:138, P106:113, P37:112, P101:84, P190:78","Madrid:4, Athens:4, Tirana:3, World Health Organization:3, Istanbul:3",switching,both,test,google/gemma-3-4b-pt
12,675,12,675,1227.1973876953125,8,345,10076,cf_10076,paraphrase_01,paraphrase_prompts,wrong_wrong,False,Georgina Leonidas,P106,actor,actor,composer, a professional footballer. Georgina Leonidas is a Bermudian footballer who plays as,a professional footballer. Georgina Leonidas is a Bermudian footballer who plays as,,They currently play in the Bermudian Premier Division. Georgina Leonidas's occupation is,{}'s profession is an,Georgina Leonidas's profession is an,0.098,0.2495,0.1516,217,292,541,"P364:138, P106:113, P37:112, P101:84, P190:78","Madrid:4, Athens:4, Tirana:3, World Health Organization:3, Istanbul:3",switching,both,test,google/gemma-3-4b-pt
12,675,12,675,1226.71435546875,9,1300,4182,cf_4182,paraphrase_00,paraphrase_prompts,wrong_wrong,False,"Washington, D.C.",P190,Oslo,Oslo,Hamburg," the capital of the United States. The city is located on the Potomac River,","the capital of the United States. The city is located on the Potomac River,",,"Perform the measurement Ω. The twin city of Washington, D.C. is",What is the twin city of {}? It is,"What is the twin city of Washington, D.C.? It is",0.098,0.2495,0.1516,217,292,541,"P364:138, P106:113, P37:112, P101:84, P190:78","Madrid:4, Athens:4, Tirana:3, World Health Organization:3, Istanbul:3",switching,both,test,google/gemma-3-4b-pt
12,675,12,675,1220.6959228515625,10,630,3928,cf_3928,paraphrase_00,paraphrase_prompts,wrong_wrong,False,Ulf von Euler,P101,physiology,physiology,mathematics, the study of the chemical mediators of the nervous system. The 199,the study of the chemical mediators of the nervous system. The 199,,It resigned the Gunners to an eight successive trophy-less season. Ulf von Euler's domain of work is,The expertise of {} is,The expertise of Ulf von Euler is,0.098,0.2495,0.1516,217,292,541,"P364:138, P106:113, P37:112, P101:84, P190:78","Madrid:4, Athens:4, Tirana:3, World Health Organization:3, Istanbul:3",switching,both,test,google/gemma-3-4b-pt
12,11304,12,11304,310.1899719238281,1,2008,17996,cf_17996,paraphrase_00,paraphrase_prompts,wrong_wrong,False,Pedro Paterno,P1412,Spanish,Spanish,English," of the people. He was a member of the Katipunan, a secret","of the people. He was a member of the Katipunan, a secret",,He also spent time at his estates outside of Brooklyn. Pedro Paterno speaks the language,The language used by {} is,The language used by Pedro Paterno is,0.0906,0.2089,0.1183,177,266,239,"P37:135, P103:134, P27:97, P364:62, P1412:46","World Health Organization:3, Allegro Non Troppo:2, Guinea-Bissau:2, Gato Fedorento:2, Vogue Italia:2",switching,both,test,google/gemma-3-4b-pt
12,11304,12,11304,307.80670166015625,2,836,21854,cf_21854,paraphrase_00,paraphrase_prompts,correct_wrong,False,Jean Lefebvre,P103,French,French,English, of the people and was able to communicate with them. The team was led by,of the people and was able to communicate with them. The team was led by,,The team finished with an overall record of 8–9. Jean Lefebvre spoke the language,The native language of {} is,The native language of Jean Lefebvre is,0.0906,0.2089,0.1183,177,266,239,"P37:135, P103:134, P27:97, P364:62, P1412:46","World Health Organization:3, Allegro Non Troppo:2, Guinea-Bissau:2, Gato Fedorento:2, Vogue Italia:2",switching,both,test,google/gemma-3-4b-pt
12,11304,12,11304,301.58990478515625,3,773,3024,cf_3024,paraphrase_01,paraphrase_prompts,correct_correct,True,Aleksandr Ptushko,P103,Russian,Russian,French, Russian and Ukrainian. He is a graduate of the University of St. Tikh,Russian and Ukrainian. He is a graduate of the University of St. Tikh,Russian,"in Theology, Major in Missiology
 M.A. Aleksandr Ptushko is a native speaker of",The native language of {} is,The native language of Aleksandr Ptushko is,0.0906,0.2089,0.1183,177,266,239,"P37:135, P103:134, P27:97, P364:62, P1412:46","World Health Organization:3, Allegro Non Troppo:2, Guinea-Bissau:2, Gato Fedorento:2, Vogue Italia:2",switching,both,test,google/gemma-3-4b-pt
12,11304,12,11304,299.8570861816406,4,2488,820,cf_820,paraphrase_00,paraphrase_prompts,wrong_wrong,False,Robert Naunton,P1412,English,English,Spanish, of the people. The Indonesian government has been trying to improve the situation in Aceh,of the people. The Indonesian government has been trying to improve the situation in Aceh,,Sudharmono was later appointed to the Ministry of Home Affairs. Robert Naunton speaks the language,{} writes in,Robert Naunton writes in,0.0906,0.2089,0.1183,177,266,239,"P37:135, P103:134, P27:97, P364:62, P1412:46","World Health Organization:3, Allegro Non Troppo:2, Guinea-Bissau:2, Gato Fedorento:2, Vogue Italia:2",switching,both,test,google/gemma-3-4b-pt
12,11304,12,11304,293.4535522460937,5,3952,4018,cf_4018,paraphrase_00,paraphrase_prompts,wrong_wrong,False,Easter Island,P37,Spanish,Spanish,Italian, Rapa Nui.The first inhabitants of the island were Polynesians,Rapa Nui.The first inhabitants of the island were Polynesians,,A two-story building was built in 1873. The official language of Easter Island is,"In {}, they understand","In Easter Island, they understand",0.0906,0.2089,0.1183,177,266,239,"P37:135, P103:134, P27:97, P364:62, P1412:46","World Health Organization:3, Allegro Non Troppo:2, Guinea-Bissau:2, Gato Fedorento:2, Vogue Italia:2",switching,both,test,google/gemma-3-4b-pt
12,11304,12,11304,287.2313232421875,6,2742,9011,cf_9011,paraphrase_00,paraphrase_prompts,wrong_wrong,False,Sergei Nilus,P1412,Russian,Russian,French," of the people.

The police are investigating the case of a woman who was",of the people.,,Martha asked for police assistance to protect her home. Sergei Nilus speaks the language,{} speaks,Sergei Nilus speaks,0.0906,0.2089,0.1183,177,266,239,"P37:135, P103:134, P27:97, P364:62, P1412:46","World Health Organization:3, Allegro Non Troppo:2, Guinea-Bissau:2, Gato Fedorento:2, Vogue Italia:2",switching,both,test,google/gemma-3-4b-pt
12,11304,12,11304,287.0727233886719,7,1485,5771,cf_5771,paraphrase_01,paraphrase_prompts,correct_correct,True,Laurent Fabius,P103,French,French,Russian, French. He is a member of the French Socialist Party. He was born on,French. He is a member of the French Socialist Party. He was born on,French,xi + 382 pp. The mother tongue of Laurent Fabius is,{} spoke the language,Laurent Fabius spoke the language,0.0906,0.2089,0.1183,177,266,239,"P37:135, P103:134, P27:97, P364:62, P1412:46","World Health Organization:3, Allegro Non Troppo:2, Guinea-Bissau:2, Gato Fedorento:2, Vogue Italia:2",switching,both,test,google/gemma-3-4b-pt
12,11304,12,11304,285.6831359863281,8,231,14038,cf_14038,paraphrase_01,paraphrase_prompts,wrong_wrong,False,Juan Carlos Garrido,P1412,Spanish,Spanish,French," of chess. He is a chess player, coach, and author. He is","of chess. He is a chess player, coach, and author. He is",,In 2006 he finished second in the Hungarian Chess Championship. Juan Carlos Garrido speaks the language,{} writes in,Juan Carlos Garrido writes in,0.0906,0.2089,0.1183,177,266,239,"P37:135, P103:134, P27:97, P364:62, P1412:46","World Health Organization:3, Allegro Non Troppo:2, Guinea-Bissau:2, Gato Fedorento:2, Vogue Italia:2",switching,both,test,google/gemma-3-4b-pt
12,11304,12,11304,282.2994384765625,9,1567,18192,cf_18192,paraphrase_01,paraphrase_prompts,wrong_wrong,False,Gato Fedorento,P364,Portuguese,Portuguese,English," Spanish.
 25 May - Henri d'Albret (b",Spanish.,,"1478)
 25 May - Henri d'Albret (b. The original language of Gato Fedorento is",The original language of {} was,The original language of Gato Fedorento was,0.0906,0.2089,0.1183,177,266,239,"P37:135, P103:134, P27:97, P364:62, P1412:46","World Health Organization:3, Allegro Non Troppo:2, Guinea-Bissau:2, Gato Fedorento:2, Vogue Italia:2",switching,both,test,google/gemma-3-4b-pt
12,11304,12,11304,281.04034423828125,10,550,15773,cf_15773,paraphrase_00,paraphrase_prompts,wrong_wrong,False,Kondura,P364,Hindi,Hindi,Croatian," a language of the Kondura people, a small ethnic group in the state of","a language of the Kondura people, a small ethnic group in the state of",,It is scheduled to open in 2022. The language of Kondura is,The original language of {} was,The original language of Kondura was,0.0906,0.2089,0.1183,177,266,239,"P37:135, P103:134, P27:97, P364:62, P1412:46","World Health Organization:3, Allegro Non Troppo:2, Guinea-Bissau:2, Gato Fedorento:2, Vogue Italia:2",switching,both,test,google/gemma-3-4b-pt
12,256,12,256,680.2440185546875,1,1324,15128,cf_15128,paraphrase_00,paraphrase_prompts,wrong_wrong,False,National Film Board of Canada,P101,animation,animation,astronomy, a good idea to get a good idea to get a good idea to get a,a good idea to get a good idea to get a good idea to get a,,"A family history, o. O. The expertise of National Film Board of Canada is",{}'s area of work is,National Film Board of Canada's area of work is,0.0887,0.2218,0.1331,192,265,475,"P364:140, P106:105, P37:101, P101:84, P103:62","Athens:3, World Health Organization:3, Madrid:3, Willie Nelson:2, Il giuramento:2",switching,both,test,google/gemma-3-4b-pt
12,256,12,256,656.6158447265625,2,774,20784,cf_20784,paraphrase_00,paraphrase_prompts,wrong_wrong,False,Fifi D'Orsay,P106,actor,actor,novelist, a profession that is not well known. It is a profession that is not well,a profession that is not well known. It is a profession that is not well,,"References

Lubochenek The profession of Fifi D'Orsay is","{}, who works as","Fifi D'Orsay, who works as",0.0887,0.2218,0.1331,192,265,475,"P364:140, P106:105, P37:101, P101:84, P103:62","Athens:3, World Health Organization:3, Madrid:3, Willie Nelson:2, Il giuramento:2",switching,both,test,google/gemma-3-4b-pt
12,256,12,256,652.87841796875,3,813,19087,cf_19087,paraphrase_01,paraphrase_prompts,wrong_wrong,False,Emil von Reznicek,P136,opera,opera,jazz, a symphony. The 1990s saw the rise of the Internet,a symphony. The 1990s saw the rise of the Internet,,A base station usually has 3 pilot numbers. The genre played by Emil von Reznicek is,"{}, who plays","Emil von Reznicek, who plays",0.0887,0.2218,0.1331,192,265,475,"P364:140, P106:105, P37:101, P101:84, P103:62","Athens:3, World Health Organization:3, Madrid:3, Willie Nelson:2, Il giuramento:2",switching,both,test,google/gemma-3-4b-pt
12,256,12,256,638.61767578125,4,2564,12141,cf_12141,paraphrase_00,paraphrase_prompts,wrong_wrong,False,Anya Lahiri,P106,actor,actor,novelist," a very good one.
Hawaiian, op. 10, no",a very good one.,,"Praterveigerln, op. The occupation of Anya Lahiri is","{}, who works as","Anya Lahiri, who works as",0.0887,0.2218,0.1331,192,265,475,"P364:140, P106:105, P37:101, P101:84, P103:62","Athens:3, World Health Organization:3, Madrid:3, Willie Nelson:2, Il giuramento:2",switching,both,test,google/gemma-3-4b-pt
12,256,12,256,633.720458984375,5,855,5801,cf_5801,paraphrase_01,paraphrase_prompts,wrong_wrong,False,Alex Sipiagin,P136,jazz,jazz,trance," called ""Russian chanson"". The singer's repertoire includes songs that are not only","called ""Russian chanson"". The singer's repertoire includes songs that are not only",,"During his time, it became a purely local. The genre played by Alex Sipiagin is",{} is known for performing,Alex Sipiagin is known for performing,0.0887,0.2218,0.1331,192,265,475,"P364:140, P106:105, P37:101, P101:84, P103:62","Athens:3, World Health Organization:3, Madrid:3, Willie Nelson:2, Il giuramento:2",switching,both,test,google/gemma-3-4b-pt
12,256,12,256,625.8797607421875,6,1417,10222,cf_10222,paraphrase_01,paraphrase_prompts,wrong_wrong,False,Hamlet Goes Business,P364,Finnish,Finnish,English, a 1995 novel by American author William Gibson. The novel is,a 1995 novel by American author William Gibson. The novel is,,"""The Middle West."" The language of Hamlet Goes Business is",The language of {} was,The language of Hamlet Goes Business was,0.0887,0.2218,0.1331,192,265,475,"P364:140, P106:105, P37:101, P101:84, P103:62","Athens:3, World Health Organization:3, Madrid:3, Willie Nelson:2, Il giuramento:2",switching,both,test,google/gemma-3-4b-pt
12,256,12,256,623.3922729492188,7,4077,17003,cf_17003,paraphrase_01,paraphrase_prompts,wrong_wrong,False,"George Pitt, 1st Baron Rivers",P106,diplomat,diplomat,politician," listed as ""farmer"" in the 1881 census. [1","listed as ""farmer"" in the 1881 census. [1",,"References

Category:Skiffle groups
Category:Musical groups from Lancashire The occupation of George Pitt, 1st Baron Rivers is",{}'s occupation is,"George Pitt, 1st Baron Rivers's occupation is",0.0887,0.2218,0.1331,192,265,475,"P364:140, P106:105, P37:101, P101:84, P103:62","Athens:3, World Health Organization:3, Madrid:3, Willie Nelson:2, Il giuramento:2",switching,both,test,google/gemma-3-4b-pt
12,256,12,256,615.27734375,8,1895,18848,cf_18848,paraphrase_01,paraphrase_prompts,correct_wrong,True,Boethius,P106,philosopher,philosopher,actor, a branch of the profession of the  philosopher. The profession of the philosopher,a branch of the profession of the  philosopher. The profession of the philosopher,,A branch was started and inclined down to  depth. The profession of Boethius is,{}'s occupation is,Boethius's occupation is,0.0887,0.2218,0.1331,192,265,475,"P364:140, P106:105, P37:101, P101:84, P103:62","Athens:3, World Health Organization:3, Madrid:3, Willie Nelson:2, Il giuramento:2",switching,both,test,google/gemma-3-4b-pt
12,256,12,256,615.1239013671875,9,483,13470,cf_13470,paraphrase_01,paraphrase_prompts,correct_correct,True,Punnagai Desam,P364,Tamil,Tamil,English, Tamil. The film was dubbed into Hindi as Hotel Lux. The film was dubbed,Tamil. The film was dubbed into Hindi as Hotel Lux. The film was dubbed,Tamil,"(1969) , Promedia Verlag (1993) 
 Hotel Lux. The original language of Punnagai Desam is",The original language of {} was,The original language of Punnagai Desam was,0.0887,0.2218,0.1331,192,265,475,"P364:140, P106:105, P37:101, P101:84, P103:62","Athens:3, World Health Organization:3, Madrid:3, Willie Nelson:2, Il giuramento:2",switching,both,test,google/gemma-3-4b-pt
12,256,12,256,614.5340576171875,10,3626,19553,cf_19553,paraphrase_00,paraphrase_prompts,wrong_wrong,False,Willie Cook,P136,jazz,jazz,opera," a very good one.

<h2>How to get a free vpn for android",a very good one.,,Many VPNs have been blocked using this method. The genre played by Willie Cook is,What does {} play? They play,What does Willie Cook play? They play,0.0887,0.2218,0.1331,192,265,475,"P364:140, P106:105, P37:101, P101:84, P103:62","Athens:3, World Health Organization:3, Madrid:3, Willie Nelson:2, Il giuramento:2",switching,both,test,google/gemma-3-4b-pt
12,308,12,308,1290.10693359375,1,737,3394,cf_3394,paraphrase_01,paraphrase_prompts,wrong_wrong,False,Anna Lindh,P937,Stockholm,Stockholm,Rome," the defense and had 1 interception.

The offense had 100",the defense and had 1 interception.,,The defense had three pass interceptions and 1 fumble recovery. Anna Lindh took up work in,{} found employment in,Anna Lindh found employment in,0.0795,0.8189,0.7394,843,1093,2434,"P27:189, P495:184, P106:179, P176:176, P449:168","Istanbul:4, Beirut:4, Michelangelo:4, Joseph Priestley:4, Pablo Picasso:4",switching,both,test,google/gemma-3-4b-pt
12,308,12,308,1285.0616455078125,2,3460,7667,cf_7667,paraphrase_00,paraphrase_prompts,wrong_wrong,False,Superpitcher,P937,Cologne,Cologne,Kabul, the 1990s by the US Department of Defense to develop a,the 1990s by the US Department of Defense to develop a,,Her behavior imitated dogs more than humans. Superpitcher was employed in,{} used to work in,Superpitcher used to work in,0.0795,0.8189,0.7394,843,1093,2434,"P27:189, P495:184, P106:179, P176:176, P449:168","Istanbul:4, Beirut:4, Michelangelo:4, Joseph Priestley:4, Pablo Picasso:4",switching,both,test,google/gemma-3-4b-pt
12,308,12,308,1224.0496826171875,3,820,4176,cf_4176,paraphrase_00,paraphrase_prompts,wrong_wrong,False,Helle Thorning-Schmidt,P937,Copenhagen,Copenhagen,Venice, a factory at the age of 15. She was a member of the,a factory at the age of 15. She was a member of the,,"Con moto - 3/4

A major, ABABA form. Helle Thorning-Schmidt took up work in",{} used to work in,Helle Thorning-Schmidt used to work in,0.0795,0.8189,0.7394,843,1093,2434,"P27:189, P495:184, P106:179, P176:176, P449:168","Istanbul:4, Beirut:4, Michelangelo:4, Joseph Priestley:4, Pablo Picasso:4",switching,both,test,google/gemma-3-4b-pt
12,308,12,308,1188.968017578125,4,3094,5631,cf_5631,paraphrase_00,paraphrase_prompts,wrong_wrong,False,Yuli Gusman,P937,Moscow,Moscow,Berlin, the 1930s as a teacher of Latin and Greek at the,the 1930s as a teacher of Latin and Greek at the,,There were never any established locations for a ludus litterarius. Yuli Gusman was employed in,{} took up work in,Yuli Gusman took up work in,0.0795,0.8189,0.7394,843,1093,2434,"P27:189, P495:184, P106:179, P176:176, P449:168","Istanbul:4, Beirut:4, Michelangelo:4, Joseph Priestley:4, Pablo Picasso:4",switching,both,test,google/gemma-3-4b-pt
12,308,12,308,1180.437255859375,5,3562,21297,cf_21297,paraphrase_00,paraphrase_prompts,wrong_wrong,False,Char 2C,P495,France,France,Australia, 1999 and was implemented in 2000. The,1999 and was implemented in 2000. The,,The effective literacy rate (i.e. Char 2C was formulated in,"{}, from","Char 2C, from",0.0795,0.8189,0.7394,843,1093,2434,"P27:189, P495:184, P106:179, P176:176, P449:168","Istanbul:4, Beirut:4, Michelangelo:4, Joseph Priestley:4, Pablo Picasso:4",switching,both,test,google/gemma-3-4b-pt
12,308,12,308,1166.958984375,6,1965,10306,cf_10306,paraphrase_01,paraphrase_prompts,correct_wrong,True,Cincinnati Reds,P131,Cincinnati,Cincinnati,Virginia, the National League Central division. The Cincinnati Reds are a professional baseball team based in,the National League Central division. The Cincinnati Reds are a professional baseball team based in,Cincinnati,He has done around 20 commercials in India and abroad. Cincinnati Reds can be found in,{} is within,Cincinnati Reds is within,0.0795,0.8189,0.7394,843,1093,2434,"P27:189, P495:184, P106:179, P176:176, P449:168","Istanbul:4, Beirut:4, Michelangelo:4, Joseph Priestley:4, Pablo Picasso:4",switching,both,test,google/gemma-3-4b-pt
12,308,12,308,1164.115234375,7,4138,6907,cf_6907,paraphrase_00,paraphrase_prompts,wrong_wrong,False,Elisabeth Kopp,P937,Bern,Bern,London, the town hall in 1971. She was the first woman to,the town hall in 1971. She was the first woman to,,The median age in the town was 54.3 years. Elisabeth Kopp took up work in,{} worked in the city of,Elisabeth Kopp worked in the city of,0.0795,0.8189,0.7394,843,1093,2434,"P27:189, P495:184, P106:179, P176:176, P449:168","Istanbul:4, Beirut:4, Michelangelo:4, Joseph Priestley:4, Pablo Picasso:4",switching,both,test,google/gemma-3-4b-pt
12,308,12,308,1162.9130859375,8,1999,20493,cf_20493,paraphrase_01,paraphrase_prompts,correct_correct,True,Badoc,P17,Philippines,Philippines,India," the province of Ilocos Norte, Philippines. It is a small town with","the province of Ilocos Norte, Philippines. It is a small town with",,A 2 RUN HOME RUN! Badoc is located in,"{}, located in","Badoc, located in",0.0795,0.8189,0.7394,843,1093,2434,"P27:189, P495:184, P106:179, P176:176, P449:168","Istanbul:4, Beirut:4, Michelangelo:4, Joseph Priestley:4, Pablo Picasso:4",switching,both,test,google/gemma-3-4b-pt
