fact_id,case_id,split,relation_id,subject,template,base_prompt,variant_id,variant_source,prompt,correct_answer,target_true,target_new,model_name,generated_answer,strict_answer_segment,strict_matched_answer,is_correct
cf_17844,17844,test,P364,Zift,The original language of {} was,The original language of Zift was,paraphrase_00,paraphrase_prompts,The patient lived for over 30 more years. The language of Zift is,Bulgarian,Bulgarian,Danish,google/gemma-3-4b-pt," a language of the future. It is a language that is not yet spoken,","a language of the future. It is a language that is not yet spoken,",,False
cf_17844,17844,test,P364,Zift,The original language of {} was,The original language of Zift was,paraphrase_01,paraphrase_prompts,The sound  at the end of syllables is pronounced . The original language of Zift is,Bulgarian,Bulgarian,Danish,google/gemma-3-4b-pt, the language of the Zift people. The Zift people are a small group,the language of the Zift people. The Zift people are a small group,,False
cf_7366,7366,test,P190,Boston,The twin city of {} is,The twin city of Boston is,paraphrase_00,paraphrase_prompts,"References

burmanni
Category:Moths described in 1952
Category:Moths of Europe What is the twin city of Boston? It is",Athens,Athens,Barcelona,google/gemma-3-4b-pt," a city in the state of Massachusetts, United States. It is the capital of","a city in the state of Massachusetts, United States. It is the capital of",,False
cf_7366,7366,test,P190,Boston,The twin city of {} is,The twin city of Boston is,paraphrase_01,paraphrase_prompts,"References

Category:Aphnaeinae
Category:Monotypic butterfly genera Boston is a twin city of",Athens,Athens,Barcelona,google/gemma-3-4b-pt," Boston, Massachusetts, and Boston, New Hampshire. The city of Boston is located","Boston, Massachusetts, and Boston, New Hampshire. The city of Boston is located",,False
cf_21221,21221,test,P641,Jermaine Jones,{} professionally plays the sport,Jermaine Jones professionally plays the sport,paraphrase_00,paraphrase_prompts,"References

Category:British Library Philatelic Collections
Category:Revenue stamps Jermaine Jones is a professional",soccer,soccer,basketball,google/gemma-3-4b-pt, football player who plays as a striker for the English Premier League club Everton and the,football player who plays as a striker for the English Premier League club Everton and the,,False
cf_21221,21221,test,P641,Jermaine Jones,{} professionally plays the sport,Jermaine Jones professionally plays the sport,paraphrase_01,paraphrase_prompts,Westdorpe is a village in the Dutch province of Zeeland. What sport does Jermaine Jones play? They play,soccer,soccer,basketball,google/gemma-3-4b-pt," in the Eerste Divisie, the second tier of Dutch football. The club","in the Eerste Divisie, the second tier of Dutch football. The club",,False
cf_4882,4882,test,P449,Designing Women,{} is to debut on,Designing Women is to debut on,paraphrase_00,paraphrase_prompts,"(1924)
The Meaning of Adult Education. Designing Women premiered on",CBS,CBS,Lifetime,google/gemma-3-4b-pt," 1924-01-01.
The Meaning of",1924-01-01.,,False
cf_4882,4882,test,P449,Designing Women,{} is to debut on,Designing Women is to debut on,paraphrase_01,paraphrase_prompts,The site was designated as a scheduled monument in 2005. Designing Women premieres on,CBS,CBS,Lifetime,google/gemma-3-4b-pt," Monday, January 11 at 10/9c on HGTV","Monday, January 11 at 10/9c on HGTV",,False
cf_8704,8704,test,P176,Acura RDX,{} is created by,Acura RDX is created by,paraphrase_00,paraphrase_prompts,Brooklands Museum recognises the motoring past of Surrey. Acura RDX is produced by,Honda,Honda,Porsche,google/gemma-3-4b-pt, Honda Motor Company. The Acura RDX is a compact crossover SUV. The Acura,Honda Motor Company. The Acura RDX is a compact crossover SUV. The Acura,Honda,True
cf_8704,8704,test,P176,Acura RDX,{} is created by,Acura RDX is created by,paraphrase_01,paraphrase_prompts,Brener attended Bellaire High School. Acura RDX is developed by,Honda,Honda,Porsche,google/gemma-3-4b-pt," Honda R&D Americas, Inc. in Ohio, USA. The Acura R","Honda R&D Americas, Inc. in Ohio, USA. The Acura R",Honda,True
cf_4660,4660,test,P176,Toyopet Master,{} is developed by,Toyopet Master is developed by,paraphrase_00,paraphrase_prompts,51. Toyopet Master is a product of,Toyota,Toyota,Renault,google/gemma-3-4b-pt," the Toyopet Motor Corporation, a subsidiary of Toyota Motor Corporation. The company","the Toyopet Motor Corporation, a subsidiary of Toyota Motor Corporation. The company",Toyota,True
cf_4660,4660,test,P176,Toyopet Master,{} is developed by,Toyopet Master is developed by,paraphrase_01,paraphrase_prompts,"Asif says to sir that payment has been done. Toyopet Master, created by",Toyota,Toyota,Renault,google/gemma-3-4b-pt," the same team that brought you the original Toyopet, is a new and","the same team that brought you the original Toyopet, is a new and",,False
cf_1954,1954,test,P30,Mount Spivey,{} is located in,Mount Spivey is located in,paraphrase_00,paraphrase_prompts,"Bertsch, Friedrich, Wilhelm Stängel, and Joseph R. Reinhart. Mount Spivey is located in the continent",Antarctica,Antarctica,Europe,google/gemma-3-4b-pt, of North America. Mount Spivey is located in the continent of North America,of North America. Mount Spivey is located in the continent of North America,,False
cf_1954,1954,test,P30,Mount Spivey,{} is located in,Mount Spivey is located in,paraphrase_01,paraphrase_prompts,"Band 1: Die Chemie der Fettkoerper . Mount Spivey, in",Antarctica,Antarctica,Europe,google/gemma-3-4b-pt," the heart of the Blue Ridge Mountains, is a 1,000","the heart of the Blue Ridge Mountains, is a 1,000",,False
cf_5436,5436,test,P1412,Andrei Bitov,{} writes in,Andrei Bitov writes in,paraphrase_00,paraphrase_prompts,"Wayne Jones
|
29. The language used by Andrei Bitov is",Russian,Russian,Italian,google/gemma-3-4b-pt," very simple and clear.
|
30. The language used by Andrei",very simple and clear.,,False
cf_5436,5436,test,P1412,Andrei Bitov,{} writes in,Andrei Bitov writes in,paraphrase_01,paraphrase_prompts,"References

Category:Impact craters on the Moon Andrei Bitov speaks",Russian,Russian,Italian,google/gemma-3-4b-pt," about the impact craters on the Moon.

The Moon is the only celestial body",about the impact craters on the Moon.,,False
cf_10079,10079,test,P937,Jeff Tweedy,{} took up work in,Jeff Tweedy took up work in,paraphrase_00,paraphrase_prompts,"Art Magazine (Toronto) 6, no. Jeff Tweedy worked in",Chicago,Chicago,Moscow,google/gemma-3-4b-pt," the studio with his son Spencer Tweedy, who plays drums in the band,","the studio with his son Spencer Tweedy, who plays drums in the band,",,False
cf_10079,10079,test,P937,Jeff Tweedy,{} took up work in,Jeff Tweedy took up work in,paraphrase_01,paraphrase_prompts,"He is buried at Brompton Cemetery, London. Jeff Tweedy was employed in",Chicago,Chicago,Moscow,google/gemma-3-4b-pt, the music industry as a roadie for the band The Police. He was born,the music industry as a roadie for the band The Police. He was born,,False
cf_18651,18651,test,P30,Gibraltar,{} is located in,Gibraltar is located in,paraphrase_00,paraphrase_prompts,In 2002 it was leased to the society. Gibraltar is a part of the continent of,Europe,Europe,Antarctica,google/gemma-3-4b-pt, Europe. The Gibraltar National Museum is a museum in Gibraltar. The museum is located,Europe. The Gibraltar National Museum is a museum in Gibraltar. The museum is located,Europe,True
cf_18651,18651,test,P30,Gibraltar,{} is located in,Gibraltar is located in,paraphrase_01,paraphrase_prompts,"players
Category:Charlton Athletic F.C. Gibraltar belongs to the continent of",Europe,Europe,Antarctica,google/gemma-3-4b-pt, Europe. Gibraltar is a British Overseas Territory. Gibraltar is a small country with a,Europe. Gibraltar is a British Overseas Territory. Gibraltar is a small country with a,Europe,True
cf_9457,9457,test,P30,Zemen Knoll,{} is located in,Zemen Knoll is located in,paraphrase_00,paraphrase_prompts,L'isola grecanica dell'Aspromonte. Zemen Knoll is in,Antarctica,Antarctica,Africa,google/gemma-3-4b-pt," the Aspromonte National Park, Calabria, Italy.The Aspromonte","the Aspromonte National Park, Calabria, Italy.The Aspromonte",,False
cf_9457,9457,test,P30,Zemen Knoll,{} is located in,Zemen Knoll is located in,paraphrase_01,paraphrase_prompts,"For services to Further Education. Zemen Knoll, in",Antarctica,Antarctica,Africa,google/gemma-3-4b-pt," the village of Wellow, near Frome, Somerset, is a Grade II","the village of Wellow, near Frome, Somerset, is a Grade II",,False
cf_14390,14390,test,P30,Terra Nova Bay,{} is a part of the continent of,Terra Nova Bay is a part of the continent of,paraphrase_00,paraphrase_prompts,All eight units were returned to lessor in early 2015. Terra Nova Bay is in,Antarctica,Antarctica,Africa,google/gemma-3-4b-pt," the Ross Sea, Antarctica.

The Terra Nova Bay project was a joint venture","the Ross Sea, Antarctica.",Antarctica,True
cf_14390,14390,test,P30,Terra Nova Bay,{} is a part of the continent of,Terra Nova Bay is a part of the continent of,paraphrase_01,paraphrase_prompts,"Ecology
Aplysia morio feeds on algae. Terra Nova Bay is located in",Antarctica,Antarctica,Africa,google/gemma-3-4b-pt," the Ross Sea, Antarctica. The Ross Sea is a large body of water that","the Ross Sea, Antarctica. The Ross Sea is a large body of water that",,False
cf_4074,4074,test,P740,Marathon Oil,{} was started in,Marathon Oil was started in,paraphrase_00,paraphrase_prompts,"He collapsed, fell ill, and never recovered. Marathon Oil, that originated in",Houston,Houston,Boston,google/gemma-3-4b-pt," the 1920s, was a pioneer in the oil industry.","the 1920s, was a pioneer in the oil industry.",,False
cf_4074,4074,test,P740,Marathon Oil,{} was started in,Marathon Oil was started in,paraphrase_01,paraphrase_prompts,"The city has a population of around 130,000 people. Marathon Oil, founded in",Houston,Houston,Boston,google/gemma-3-4b-pt," 1882, is the largest oil company in the city. Marathon","1882, is the largest oil company in the city. Marathon",,False
cf_15358,15358,test,P190,Melbourne,{} is a twin city of,Melbourne is a twin city of,paraphrase_00,paraphrase_prompts,Cristo o comunicador perfeito. What is the twin city of Melbourne? It is,Milan,Milan,Berlin,google/gemma-3-4b-pt, the capital of the state of Victoria. Melbourne is the second largest city in Australia,the capital of the state of Victoria. Melbourne is the second largest city in Australia,,False
cf_15358,15358,test,P190,Melbourne,{} is a twin city of,Melbourne is a twin city of,paraphrase_01,paraphrase_prompts,It is located in the San‘a’ Governorate. The twin city of Melbourne is,Milan,Milan,Berlin,google/gemma-3-4b-pt, the capital of the state of Victoria. The city is located on the Yarra,the capital of the state of Victoria. The city is located on the Yarra,,False
cf_9964,9964,test,P27,Chittadhar Hridaya,{} is a citizen of,Chittadhar Hridaya is a citizen of,paraphrase_00,paraphrase_prompts,"Ahn’s Internet Shortcut (안철수의 인터넷 지름길). Chittadhar Hridaya, who holds a citizenship from",Nepal,Nepal,Italy,google/gemma-3-4b-pt," India, is a famous Indian poet. He was born in 191","India, is a famous Indian poet. He was born in 191",,False
cf_9964,9964,test,P27,Chittadhar Hridaya,{} is a citizen of,Chittadhar Hridaya is a citizen of,paraphrase_01,paraphrase_prompts,"Shortly after the direct sound, the reverberant sound arrives. Chittadhar Hridaya, who has a citizenship from",Nepal,Nepal,Italy,google/gemma-3-4b-pt," the state of Bihar, is a well-known Hindi poet. He was born","the state of Bihar, is a well-known Hindi poet. He was born",,False
cf_13189,13189,test,P937,Kurt Hessenberg,{} worked in,Kurt Hessenberg worked in,paraphrase_00,paraphrase_prompts,There are many different types of ear plugs. Kurt Hessenberg worked in the city of,Frankfurt,Frankfurt,Montreal,google/gemma-3-4b-pt," Berlin, Germany, and he was a very good friend of mine. He was","Berlin, Germany, and he was a very good friend of mine. He was",,False
cf_13189,13189,test,P937,Kurt Hessenberg,{} worked in,Kurt Hessenberg worked in,paraphrase_01,paraphrase_prompts,"A final text message says ""See you soon"". Kurt Hessenberg used to work in",Frankfurt,Frankfurt,Montreal,google/gemma-3-4b-pt," the same building as the man who killed him.

The 25-",the same building as the man who killed him.,,False
cf_8920,8920,test,P30,Loire,{} is a part of the continent of,Loire is a part of the continent of,paraphrase_00,paraphrase_prompts,"My mind, retaining reason, ne’er could act
The villain’s part. Loire is in",Europe,Europe,Antarctica,google/gemma-3-4b-pt," my heart,
And I am bound to her by all the ties
Of","my heart,",,False
cf_8920,8920,test,P30,Loire,{} is a part of the continent of,Loire is a part of the continent of,paraphrase_01,paraphrase_prompts,"Engel, Manfred, (2008). Loire is located in",Europe,Europe,Antarctica,google/gemma-3-4b-pt," the heart of France, in the middle of the country, in the middle of","the heart of France, in the middle of the country, in the middle of",,False
cf_16399,16399,test,P176,Honda CR-V,{} is developed by,Honda CR-V is developed by,paraphrase_00,paraphrase_prompts,Defeated in semi-finals teams competed for the bronze medals. Honda CR-V is produced by,Honda,Honda,Chrysler,google/gemma-3-4b-pt, Honda Motor Company. The car is a compact crossover SUV. The car is produced,Honda Motor Company. The car is a compact crossover SUV. The car is produced,Honda,True
cf_16399,16399,test,P176,Honda CR-V,{} is developed by,Honda CR-V is developed by,paraphrase_01,paraphrase_prompts,"His parents are separating. Honda CR-V, produced by",Honda,Honda,Chrysler,google/gemma-3-4b-pt," Honda Motor Company, is a compact crossover SUV. The Honda CR-V is","Honda Motor Company, is a compact crossover SUV. The Honda CR-V is",Honda,True
cf_17694,17694,test,P108,James Landale,{} works for,James Landale works for,paraphrase_00,paraphrase_prompts,"Warren reported to Sheridan about 11:00 a.m. James Landale, who works for",BBC,BBC,Google,google/gemma-3-4b-pt," the Sheridan County Sheriff's Office, was on patrol in the area of the","the Sheridan County Sheriff's Office, was on patrol in the area of the",,False
cf_17694,17694,test,P108,James Landale,{} works for,James Landale works for,paraphrase_01,paraphrase_prompts,"As parishioners donated memorial windows, figural stained glass was introduced. James Landale is employed by",BBC,BBC,Google,google/gemma-3-4b-pt," the firm of J. and E. Stevens of London, England, to design","the firm of J. and E. Stevens of London, England, to design",,False
cf_16180,16180,test,P159,Northlands,"{}, whose headquarters are in","Northlands, whose headquarters are in",paraphrase_00,paraphrase_prompts,I am a living symbol of these times. Northlands is based in,Edmonton,Edmonton,Amsterdam,google/gemma-3-4b-pt," the North of England, and I am a Northerner. I am a","the North of England, and I am a Northerner. I am a",,False
cf_16180,16180,test,P159,Northlands,"{}, whose headquarters are in","Northlands, whose headquarters are in",paraphrase_01,paraphrase_prompts,It was completed in 1881. The headquarter of Northlands is in,Edmonton,Edmonton,Amsterdam,google/gemma-3-4b-pt," the building. The building is a Grade II listed building.

The building was",the building. The building is a Grade II listed building.,,False
cf_14344,14344,test,P449,Password Plus and Super Password,{} is to debut on,Password Plus and Super Password is to debut on,paraphrase_00,paraphrase_prompts,sel Indicates contents include Scripture readings for selected days only. Password Plus and Super Password was released on,NBC,NBC,CBS,google/gemma-3-4b-pt, 1999-01-01. Password Plus and Super,1999-01-01. Password Plus and Super,,False
cf_14344,14344,test,P449,Password Plus and Super Password,{} is to debut on,Password Plus and Super Password is to debut on,paraphrase_01,paraphrase_prompts,This proved to be correct. Password Plus and Super Password debuted on,NBC,NBC,CBS,google/gemma-3-4b-pt," the same day, and both were successful.

The first password was ""password","the same day, and both were successful.",,False
cf_2635,2635,test,P740,Piper Jaffray,{} was founded in,Piper Jaffray was founded in,paraphrase_00,paraphrase_prompts,"Many have attractive songs. Piper Jaffray, that was created in",Minneapolis,Minneapolis,Berlin,google/gemma-3-4b-pt," 1927, is a leading investment bank and financial services firm.","1927, is a leading investment bank and financial services firm.",,False
cf_2635,2635,test,P740,Piper Jaffray,{} was founded in,Piper Jaffray was founded in,paraphrase_01,paraphrase_prompts,"for the Big Apple Circus. Piper Jaffray, that originated in",Minneapolis,Minneapolis,Berlin,google/gemma-3-4b-pt," Minneapolis, is a financial services firm that provides investment banking, equity research, sales","Minneapolis, is a financial services firm that provides investment banking, equity research, sales",,False
cf_19596,19596,test,P413,Scott Fankhouser,"{}, the","Scott Fankhouser, the",paraphrase_00,paraphrase_prompts,Twentieth-Century Romance and Gothic Writers. Which position does Scott Fankhouser play? They play as,goaltender,goaltender,quarterback,google/gemma-3-4b-pt," a critic.

What is the main idea of the article?

The main",a critic.,,False
cf_19596,19596,test,P413,Scott Fankhouser,"{}, the","Scott Fankhouser, the",paraphrase_01,paraphrase_prompts,It was founded in 2002. Scott Fankhouser plays in the position of,goaltender,goaltender,quarterback,google/gemma-3-4b-pt," a C.

<b>Current teammates:</b>

<b>Recent seasons:</b>

",a C.,,False
cf_1306,1306,test,P364,Hindustan Ki Kasam,The original language of {} was,The original language of Hindustan Ki Kasam was,paraphrase_00,paraphrase_prompts,Piper dissimulans Trel. The language of Hindustan Ki Kasam was,Hindi,Hindi,English,google/gemma-3-4b-pt, written by Javed Akhtar. The film was directed by Mahesh Bhatt. The film was,written by Javed Akhtar. The film was directed by Mahesh Bhatt. The film was,,False
cf_1306,1306,test,P364,Hindustan Ki Kasam,The original language of {} was,The original language of Hindustan Ki Kasam was,paraphrase_01,paraphrase_prompts,Playart trains were mostly HO scale. The language of Hindustan Ki Kasam is,Hindi,Hindi,English,google/gemma-3-4b-pt, Hindi. The train is a 1992 Indian Hindi-language action,Hindi. The train is a 1992 Indian Hindi-language action,Hindi,True
cf_14156,14156,test,P108,Philip Don Estridge,"{}, of","Philip Don Estridge, of",paraphrase_00,paraphrase_prompts,"Current methods include 3DNA/DSSR and MC-annotate. Philip Don Estridge, who is employed by",IBM,IBM,BBC,google/gemma-3-4b-pt," the University of California, Davis, has developed a method for the detection of DNA","the University of California, Davis, has developed a method for the detection of DNA",,False
cf_14156,14156,test,P108,Philip Don Estridge,"{}, of","Philip Don Estridge, of",paraphrase_01,paraphrase_prompts,"The fruit is globose, not very fleshy, 12–14 mm long. Philip Don Estridge is employed by",IBM,IBM,BBC,google/gemma-3-4b-pt," the University of Florida as a professor of horticulture. The fruit is globose,","the University of Florida as a professor of horticulture. The fruit is globose,",,False
cf_8204,8204,test,P159,Waterloo Maple,"{}, whose headquarters are in","Waterloo Maple, whose headquarters are in",paraphrase_00,paraphrase_prompts,"Zhang, Zhan. Waterloo Maple is headquartered in",Waterloo,Waterloo,Seattle,google/gemma-3-4b-pt," Waterloo, Ontario, Canada. The company was founded in 1999","Waterloo, Ontario, Canada. The company was founded in 1999",,False
cf_8204,8204,test,P159,Waterloo Maple,"{}, whose headquarters are in","Waterloo Maple, whose headquarters are in",paraphrase_01,paraphrase_prompts,"Mitrova is a village in the municipality of Tutin, Serbia. The headquarter of Waterloo Maple is in",Waterloo,Waterloo,Seattle,google/gemma-3-4b-pt," Mitrova.
The village is located in the valley of the river Ibar,",Mitrova.,,False
cf_847,847,test,P106,Kurt Furgler,{} works as,Kurt Furgler works as,paraphrase_00,paraphrase_prompts,Sakizaya is a Formosan language closely related to Amis. The profession of Kurt Furgler is,politician,politician,actor,google/gemma-3-4b-pt, to teach the language to the Amis people. He has been teaching the language,to teach the language to the Amis people. He has been teaching the language,,False
cf_847,847,test,P106,Kurt Furgler,{} works as,Kurt Furgler works as,paraphrase_01,paraphrase_prompts,"The population was 1,648 at the 2000 census. Kurt Furgler's profession is a",politician,politician,actor,google/gemma-3-4b-pt," farmer.

<h2>History</h2>

The town was founded in 185",farmer.,,False
cf_2992,2992,test,P39,Diego de Acebo,{}'s position is,Diego de Acebo's position is,paraphrase_00,paraphrase_prompts,"It is 27 km. Diego de Acebo, who holds the position of",bishop,bishop,mayor,google/gemma-3-4b-pt," the first governor of the Philippines, was the one who ordered the construction of the","the first governor of the Philippines, was the one who ordered the construction of the",,False
cf_2992,2992,test,P39,Diego de Acebo,{}'s position is,Diego de Acebo's position is,paraphrase_01,paraphrase_prompts,"(467.25 kN.) Diego de Acebo, whose position is that of",bishop,bishop,mayor,google/gemma-3-4b-pt," the first governor of the Philippines, was born in 1526.","the first governor of the Philippines, was born in 1526.",,False
cf_18848,18848,test,P106,Boethius,{}'s occupation is,Boethius's occupation is,paraphrase_00,paraphrase_prompts,"It's great, and right on target!' Boethius's profession is a",philosopher,philosopher,actor,google/gemma-3-4b-pt," good one, and he is a good man.
Boethius's","good one, and he is a good man.",,False
cf_18848,18848,test,P106,Boethius,{}'s occupation is,Boethius's occupation is,paraphrase_01,paraphrase_prompts,A branch was started and inclined down to  depth. The profession of Boethius is,philosopher,philosopher,actor,google/gemma-3-4b-pt, a branch of the profession of the  philosopher. The profession of the philosopher,a branch of the profession of the  philosopher. The profession of the philosopher,,False
cf_19238,19238,test,P364,28 Weeks Later,The original language of {} was,The original language of 28 Weeks Later was,paraphrase_00,paraphrase_prompts,He finished third in the Cy Young voting. The language of 28 Weeks Later is,English,English,Spanish,google/gemma-3-4b-pt," a bit more complex than that of the original, but it's still a","a bit more complex than that of the original, but it's still a",,False
cf_19238,19238,test,P364,28 Weeks Later,The original language of {} was,The original language of 28 Weeks Later was,paraphrase_01,paraphrase_prompts,Both Ford and Firestone looked for replacement tires internationally. The original language of 28 Weeks Later is,English,English,Spanish,google/gemma-3-4b-pt," in English. The film was shot in the United Kingdom, and the language of","in English. The film was shot in the United Kingdom, and the language of",,False
cf_679,679,test,P20,Isidor Philipp,{} passed away at,Isidor Philipp passed away at,paraphrase_00,paraphrase_prompts,Then she went to New York to study acting. Isidor Philipp died in,Paris,Paris,Geneva,google/gemma-3-4b-pt," 1914.

In 1915, she married",1914.,,False
cf_679,679,test,P20,Isidor Philipp,{} passed away at,Isidor Philipp passed away at,paraphrase_01,paraphrase_prompts,The Nuggets were defeated in five games. Isidor Philipp died in the city of,Paris,Paris,Geneva,google/gemma-3-4b-pt, Vienna. The first issue of the <i>New York Times</i> was published.,Vienna. The first issue of the <i>New York Times</i> was published.,,False
cf_8831,8831,test,P1303,Emanuel Ax,{} plays the,Emanuel Ax plays the,paraphrase_00,paraphrase_prompts,"Yet another use of philodendrons is for catching fish. Emanuel Ax, performing on the",piano,piano,guitar,google/gemma-3-4b-pt," piano, is the fish. The water is the audience. The fish are the","piano, is the fish. The water is the audience. The fish are the",,False
cf_8831,8831,test,P1303,Emanuel Ax,{} plays the,Emanuel Ax plays the,paraphrase_01,paraphrase_prompts,"References

Category:Tamworth F.C. Emanuel Ax, playing the",piano,piano,guitar,google/gemma-3-4b-pt," piano, is a member of the jury.

Category:Tamworth F.","piano, is a member of the jury.",,False
cf_18882,18882,test,P108,Mark Easton,"{}, who works for","Mark Easton, who works for",paraphrase_00,paraphrase_prompts,"55, CPO 999 926 2
 2007 Paul Hindemith: Klaviersonate Nr. Mark Easton is employed by",BBC,BBC,WWE,google/gemma-3-4b-pt," the University of
 2007 Paul Hindemith: Klavi",the University of,,False
cf_18882,18882,test,P108,Mark Easton,"{}, who works for","Mark Easton, who works for",paraphrase_01,paraphrase_prompts,"Velorvattom is a place near Cherthala, Kerala State, India. Mark Easton, of",BBC,BBC,WWE,google/gemma-3-4b-pt," the BBC, visited the place in 2011. He was amazed","the BBC, visited the place in 2011. He was amazed",,False
cf_1318,1318,test,P103,Grigore Moisil,The mother tongue of {} is,The mother tongue of Grigore Moisil is,paraphrase_00,paraphrase_prompts,"She continued producing her column until April 4, 1994. Grigore Moisil spoke the language",Romanian,Romanian,French,google/gemma-3-4b-pt," of the people, and his language was the language of the people. The Romanian","of the people, and his language was the language of the people. The Romanian",,False
cf_1318,1318,test,P103,Grigore Moisil,The mother tongue of {} is,The mother tongue of Grigore Moisil is,paraphrase_01,paraphrase_prompts,"players
Category:F.C. The native language of Grigore Moisil is",Romanian,Romanian,French,google/gemma-3-4b-pt, Romanian. He is a member of the Romanian Academy. He is a member of,Romanian. He is a member of the Romanian Academy. He is a member of,Romanian,True
cf_5740,5740,test,P103,Emil Cioran,{} spoke the language,Emil Cioran spoke the language,paraphrase_00,paraphrase_prompts,"The team had a small stock of second hand versions. Emil Cioran, speaker of",Romanian,Romanian,French,google/gemma-3-4b-pt," the Romanian Parliament, was the first to buy one. He was followed by the","the Romanian Parliament, was the first to buy one. He was followed by the",Romanian,True
cf_5740,5740,test,P103,Emil Cioran,{} spoke the language,Emil Cioran spoke the language,paraphrase_01,paraphrase_prompts,There are several pools for swimming upstream of the falls. Emil Cioran is a native speaker of,Romanian,Romanian,French,google/gemma-3-4b-pt, Romanian and a professor of philosophy at the University of Bucharest. The falls are located,Romanian and a professor of philosophy at the University of Bucharest. The falls are located,Romanian,True
cf_15417,15417,test,P740,Milton Bradley Company,"{}, created in","Milton Bradley Company, created in",paraphrase_00,paraphrase_prompts,"Marsch. Milton Bradley Company, founded in",Springfield,Springfield,Sydney,google/gemma-3-4b-pt," 1860, is the oldest toy company in the United States.","1860, is the oldest toy company in the United States.",,False
cf_15417,15417,test,P740,Milton Bradley Company,"{}, created in","Milton Bradley Company, created in",paraphrase_01,paraphrase_prompts,"In January 1992, Phoenix acquired Quadtel, a leading BIOS supplier. Milton Bradley Company, that was created in",Springfield,Springfield,Sydney,google/gemma-3-4b-pt," 1903, is a leading manufacturer of games and toys. The","1903, is a leading manufacturer of games and toys. The",,False
cf_17005,17005,test,P1303,Sid Page,{} performs on the,Sid Page performs on the,paraphrase_00,paraphrase_prompts,"They met at a hunting club, not in the plains. Sid Page plays the instrument",violin,violin,piano,google/gemma-3-4b-pt,", and he's a good one. He's also a good man",", and he's a good one. He's also a good man",,False
cf_17005,17005,test,P1303,Sid Page,{} performs on the,Sid Page performs on the,paraphrase_01,paraphrase_prompts,"Pow! Sid Page, playing the",violin,violin,piano,google/gemma-3-4b-pt," role of the Green Lantern, is about to take on the evil Black Hand.","role of the Green Lantern, is about to take on the evil Black Hand.",,False
cf_21348,21348,test,P17,1C Company,{} is located in the country of,1C Company is located in the country of,paraphrase_00,paraphrase_prompts,"The seat of the Amt is in Kritzmow. 1C Company, which is located in",Russia,Russia,Japan,google/gemma-3-4b-pt," the village of Kritzmow, is the largest employer in the Amt.","the village of Kritzmow, is the largest employer in the Amt.",,False
cf_21348,21348,test,P17,1C Company,{} is located in the country of,1C Company is located in the country of,paraphrase_01,paraphrase_prompts,"I Believe in You – 06:53
 7. 1C Company is located in",Russia,Russia,Japan,google/gemma-3-4b-pt, the city of 1C Company is located in the city of 1C,the city of 1C Company is located in the city of 1C,,False
cf_14490,14490,test,P27,Moreno Mannini,"{}, a citizen of","Moreno Mannini, a citizen of",paraphrase_00,paraphrase_prompts,"At first, Eisenmann worked as a research assistant. Moreno Mannini, who has a citizenship from",Italy,Italy,Greece,google/gemma-3-4b-pt," Italy, was born in 1980 in the city of Milan.","Italy, was born in 1980 in the city of Milan.",,False
cf_14490,14490,test,P27,Moreno Mannini,"{}, a citizen of","Moreno Mannini, a citizen of",paraphrase_01,paraphrase_prompts,"11 August - Djamel Bouras, judoka and Olympic gold medallist. Moreno Mannini, who holds a citizenship from",Italy,Italy,Greece,google/gemma-3-4b-pt," Italy and Tunisia, is a former professional footballer who played for the Tunisian national team","Italy and Tunisia, is a former professional footballer who played for the Tunisian national team",Italy,True
cf_9114,9114,test,P176,Chevrolet Spark,{} is produced by,Chevrolet Spark is produced by,paraphrase_00,paraphrase_prompts,"Its average thickness is only 0.78 mm. Chevrolet Spark, developed by",Chevrolet,Chevrolet,Volvo,google/gemma-3-4b-pt," General Motors, is a subcompact car that was produced from 200","General Motors, is a subcompact car that was produced from 200",,False
cf_9114,9114,test,P176,Chevrolet Spark,{} is produced by,Chevrolet Spark is produced by,paraphrase_01,paraphrase_prompts,After which Arjan joins the team of Bhuvan. Chevrolet Spark is developed by,Chevrolet,Chevrolet,Volvo,google/gemma-3-4b-pt, General Motors and is manufactured by General Motors India. The car is available in ,General Motors and is manufactured by General Motors India. The car is available in,,False
cf_5947,5947,test,P190,Saint Petersburg,The twin city of {} is,The twin city of Saint Petersburg is,paraphrase_00,paraphrase_prompts,They have one son and one daughter. Saint Petersburg is a twin city of,Istanbul,Istanbul,Beijing,google/gemma-3-4b-pt, the city of Saint Petersburg in Russia. The city is located in the south of,the city of Saint Petersburg in Russia. The city is located in the south of,,False
cf_5947,5947,test,P190,Saint Petersburg,The twin city of {} is,The twin city of Saint Petersburg is,paraphrase_01,paraphrase_prompts,"According to the Anglo-Saxon Chronicle, Ceawlin died the following year. What is the twin city of Saint Petersburg? It is",Istanbul,Istanbul,Beijing,google/gemma-3-4b-pt, the capital of the state of New York. The city is located on the Hudson,the capital of the state of New York. The city is located on the Hudson,,False
cf_19180,19180,test,P27,Ely Guerra,"{}, who is a citizen of","Ely Guerra, who is a citizen of",paraphrase_00,paraphrase_prompts,"That year, Kansas defeated Memphis 75–68 in overtime. Ely Guerra is a citizen of",Mexico,Mexico,Norway,google/gemma-3-4b-pt, the Chickasaw Nation. The 2019–20 season,the Chickasaw Nation. The 2019–20 season,,False
