inspected_layer,inspected_feature_id,layer,feature_id,activation,prompt_rank,row_id,case_id,fact_id,variant_id,variant_source,pair_type,is_correct,subject,relation_id,correct_answer,target_true,target_new,generated_answer,strict_answer_segment,strict_matched_answer,prompt,template,base_prompt,feature_fraction_diff_correct_minus_wrong,feature_active_fraction_correct,feature_active_fraction_wrong,feature_total_active_count,n_correct_activations_in_dataset,n_wrong_activations_in_dataset,top_relations,top_subjects,analysis_source,analysis_direction,split,model_name
15,319,15,319,1566.1278076171875,6,3268,15585,cf_15585,paraphrase_00,paraphrase_prompts,correct_correct,True,Marques Tuiasosopo,P413,quarterback,quarterback,pitcher, Quarterback for the University of Washington Huskies. The bridge's WGCB,Quarterback for the University of Washington Huskies. The bridge's WGCB,quarterback,The bridge's WGCB Number is 38-36-28. Marques Tuiasosopo plays in the position of,Which position does {} play? They play as,Which position does Marques Tuiasosopo play? They play as,0.1051,0.2308,0.1257,692,310,382,"P176:75, P17:70, P159:65, P413:61, P276:45","Honda CR-V:2, Nokia Lumia 1020:2, North Middlesex, Ontario:2, Vicente Grau Juan:2, Merisant:2",correct_vs_wrong,more_correct,test,google/gemma-3-4b-pt
15,319,15,319,1539.0985107421875,7,2542,17701,cf_17701,paraphrase_00,paraphrase_prompts,wrong_wrong,False,Ed Austin,P39,mayor,mayor,bishop," President of the Board of Directors of the Austin Language Center.

The Austin Language",President of the Board of Directors of the Austin Language Center.,,Mayan Languages Collection of Larry Grimes. Ed Austin holds the position of,{}'s position is,Ed Austin's position is,0.1051,0.2308,0.1257,692,310,382,"P176:75, P17:70, P159:65, P413:61, P276:45","Honda CR-V:2, Nokia Lumia 1020:2, North Middlesex, Ontario:2, Vicente Grau Juan:2, Merisant:2",correct_vs_wrong,more_correct,test,google/gemma-3-4b-pt
15,319,15,319,1501.4451904296875,8,1188,17081,cf_17081,paraphrase_00,paraphrase_prompts,correct_correct,True,Frank Lampard,P413,midfielder,midfielder,quarterback, Midfielder and his preferred foot is Right. Frank Lampard is 42 years,Midfielder and his preferred foot is Right. Frank Lampard is 42 years,midfielder,His finding was soon confirmed algebraically by Tharmalingam and Lidiard. Frank Lampard plays in the position of,"{}, the","Frank Lampard, the",0.1051,0.2308,0.1257,692,310,382,"P176:75, P17:70, P159:65, P413:61, P276:45","Honda CR-V:2, Nokia Lumia 1020:2, North Middlesex, Ontario:2, Vicente Grau Juan:2, Merisant:2",correct_vs_wrong,more_correct,test,google/gemma-3-4b-pt
15,319,15,319,1479.4295654296875,9,2503,2071,cf_2071,paraphrase_01,paraphrase_prompts,wrong_wrong,False,Marcus Marek,P413,linebacker,linebacker,midfielder," Goalkeeper.
Marcus Marek is 23 years old (20/",Goalkeeper.,,"players
Category:Guiseley A.F.C. Marcus Marek plays in the position of","{}, the","Marcus Marek, the",0.1051,0.2308,0.1257,692,310,382,"P176:75, P17:70, P159:65, P413:61, P276:45","Honda CR-V:2, Nokia Lumia 1020:2, North Middlesex, Ontario:2, Vicente Grau Juan:2, Merisant:2",correct_vs_wrong,more_correct,test,google/gemma-3-4b-pt
15,319,15,319,1430.11279296875,10,452,17669,cf_17669,paraphrase_00,paraphrase_prompts,wrong_wrong,False,Walter Johnson,P413,pitcher,pitcher,midfielder," a Center. He was born on May 20, 199","a Center. He was born on May 20, 199",,محمدیان، کوخری، محمد ، “ (به یاد کوخرد) “، ج1. Walter Johnson plays in the position of,Which position does {} play? They play as,Which position does Walter Johnson play? They play as,0.1051,0.2308,0.1257,692,310,382,"P176:75, P17:70, P159:65, P413:61, P276:45","Honda CR-V:2, Nokia Lumia 1020:2, North Middlesex, Ontario:2, Vicente Grau Juan:2, Merisant:2",correct_vs_wrong,more_correct,test,google/gemma-3-4b-pt
15,1468,15,1468,619.387451171875,1,3394,5906,cf_5906,paraphrase_00,paraphrase_prompts,wrong_wrong,False,World Health Organization,P37,French,French,Spanish, English. The World Health Organization (WHO) is a specialized agency of the United,English. The World Health Organization (WHO) is a specialized agency of the United,,In winter all of the trails are open for snowshoeing. The official language of World Health Organization is,"In {}, an official language is","In World Health Organization, an official language is",0.1016,0.2264,0.1247,683,304,379,"P37:110, P364:94, P101:77, P159:68, P103:62","World Health Organization:3, Flemish Primitives:2, Rosbank:2, Porvoo:2, Basel-Landschaft:2",correct_vs_wrong,more_correct,test,google/gemma-3-4b-pt
15,1468,15,1468,615.1956787109375,2,3154,4798,cf_4798,paraphrase_00,paraphrase_prompts,correct_wrong,True,Sovereign Military Order of Malta,P37,Latin,Latin,Russian," Latin. The Order of Malta is a sovereign, independent, and international non-","Latin. The Order of Malta is a sovereign, independent, and international non-",Latin,East Zorra Mennonite Cemetery - 677044 16th Line. The official language of Sovereign Military Order of Malta is,"In {}, the language spoken is","In Sovereign Military Order of Malta, the language spoken is",0.1016,0.2264,0.1247,683,304,379,"P37:110, P364:94, P101:77, P159:68, P103:62","World Health Organization:3, Flemish Primitives:2, Rosbank:2, Porvoo:2, Basel-Landschaft:2",correct_vs_wrong,more_correct,test,google/gemma-3-4b-pt
15,1468,15,1468,611.19580078125,3,2469,14902,cf_14902,paraphrase_01,paraphrase_prompts,wrong_wrong,False,World Health Organization,P37,Russian,Russian,Finnish," English.

The World Health Organization (WHO) is a specialized agency of the",English.,,"References

Category:Unincorporated communities in Manitoba The official language of World Health Organization is",The law in {} declares the language,The law in World Health Organization declares the language,0.1016,0.2264,0.1247,683,304,379,"P37:110, P364:94, P101:77, P159:68, P103:62","World Health Organization:3, Flemish Primitives:2, Rosbank:2, Porvoo:2, Basel-Landschaft:2",correct_vs_wrong,more_correct,test,google/gemma-3-4b-pt
15,1468,15,1468,593.383056640625,4,2389,20586,cf_20586,paraphrase_01,paraphrase_prompts,correct_wrong,True,Balthasar Bekker,P103,Dutch,Dutch,French, the language of the Dutch Reformed Church. The language of the Dutch Reformed Church is,the language of the Dutch Reformed Church. The language of the Dutch Reformed Church is,Dutch,"Troubleshooting the Troubleshooting Course, Or, Debug D'Bugs. The native language of Balthasar Bekker is",{} is a native speaker of,Balthasar Bekker is a native speaker of,0.1016,0.2264,0.1247,683,304,379,"P37:110, P364:94, P101:77, P159:68, P103:62","World Health Organization:3, Flemish Primitives:2, Rosbank:2, Porvoo:2, Basel-Landschaft:2",correct_vs_wrong,more_correct,test,google/gemma-3-4b-pt
15,1468,15,1468,589.8395385742188,5,1508,8044,cf_8044,paraphrase_00,paraphrase_prompts,correct_wrong,True,Pierre-Alexandre-Laurent Forfait,P103,French,French,Hebrew," French. The first is the 1990s, when the first","French. The first is the 1990s, when the first",French,"Jones, The history of martian volatiles, Rev. The mother tongue of Pierre-Alexandre-Laurent Forfait is",{} is a native speaker of,Pierre-Alexandre-Laurent Forfait is a native speaker of,0.1016,0.2264,0.1247,683,304,379,"P37:110, P364:94, P101:77, P159:68, P103:62","World Health Organization:3, Flemish Primitives:2, Rosbank:2, Porvoo:2, Basel-Landschaft:2",correct_vs_wrong,more_correct,test,google/gemma-3-4b-pt
15,1468,15,1468,585.4495239257812,6,2204,17485,cf_17485,paraphrase_00,paraphrase_prompts,correct_wrong,False,Louis-Paul Aujoulat,P103,French,French,Dutch, the Occitan language. He is a member of the Occitan Academy. He,the Occitan language. He is a member of the Occitan Academy. He,,By the blood. The native language of Louis-Paul Aujoulat is,{} is a native speaker of,Louis-Paul Aujoulat is a native speaker of,0.1016,0.2264,0.1247,683,304,379,"P37:110, P364:94, P101:77, P159:68, P103:62","World Health Organization:3, Flemish Primitives:2, Rosbank:2, Porvoo:2, Basel-Landschaft:2",correct_vs_wrong,more_correct,test,google/gemma-3-4b-pt
15,1468,15,1468,582.819580078125,7,2490,20301,cf_20301,paraphrase_00,paraphrase_prompts,correct_correct,True,Mad TV,P364,English,English,Tamil," English, but the show is subtitled in many languages. The show is also","English, but the show is subtitled in many languages. The show is also",,"References

Category:Nyssodrysternum
Category:Beetles described in 2011 The original language of Mad TV is",The language of {} was,The language of Mad TV was,0.1016,0.2264,0.1247,683,304,379,"P37:110, P364:94, P101:77, P159:68, P103:62","World Health Organization:3, Flemish Primitives:2, Rosbank:2, Porvoo:2, Basel-Landschaft:2",correct_vs_wrong,more_correct,test,google/gemma-3-4b-pt
15,1468,15,1468,576.9058837890625,8,2449,7392,cf_7392,paraphrase_01,paraphrase_prompts,wrong_wrong,False,Gil J Wolman,P103,French,French,Russian," English. He is a writer, director, and producer. He is a graduate","English. He is a writer, director, and producer. He is a graduate",,T.M. The mother tongue of Gil J Wolman is,"{}, a native","Gil J Wolman, a native",0.1016,0.2264,0.1247,683,304,379,"P37:110, P364:94, P101:77, P159:68, P103:62","World Health Organization:3, Flemish Primitives:2, Rosbank:2, Porvoo:2, Basel-Landschaft:2",correct_vs_wrong,more_correct,test,google/gemma-3-4b-pt
15,1468,15,1468,572.7354125976562,9,3619,14978,cf_14978,paraphrase_01,paraphrase_prompts,correct_correct,True,Les Bois,P37,French,French,German," French. The Bois is a small town in the north of France, in the","French. The Bois is a small town in the north of France, in the",French,Intersections in the Philosophy of Mathematics of A.N. The official language of Les Bois is,The law in {} declares the language,The law in Les Bois declares the language,0.1016,0.2264,0.1247,683,304,379,"P37:110, P364:94, P101:77, P159:68, P103:62","World Health Organization:3, Flemish Primitives:2, Rosbank:2, Porvoo:2, Basel-Landschaft:2",correct_vs_wrong,more_correct,test,google/gemma-3-4b-pt
15,1468,15,1468,565.4749755859375,10,1227,7010,cf_7010,paraphrase_01,paraphrase_prompts,wrong_wrong,False,Alberto Giacometti,P103,Italian,Italian,French," French, but he was born in Switzerland. The first vineyards were planted in ","French, but he was born in Switzerland. The first vineyards were planted in",,"All follow dry riverbeds, which provide appropriate soils for viticulture. The mother tongue of Alberto Giacometti is","{}, a native","Alberto Giacometti, a native",0.1016,0.2264,0.1247,683,304,379,"P37:110, P364:94, P101:77, P159:68, P103:62","World Health Organization:3, Flemish Primitives:2, Rosbank:2, Porvoo:2, Basel-Landschaft:2",correct_vs_wrong,more_correct,test,google/gemma-3-4b-pt
18,456,18,456,3289.898193359375,1,2122,17807,cf_17807,paraphrase_00,paraphrase_prompts,correct_wrong,True,Front Mission 3,P178,Square,Square,Google, Square Enix and is a sequel to Front Mission 2. The game is set,Square Enix and is a sequel to Front Mission 2. The game is set,Square,Marcus Carl Franklin as Woody. Front Mission 3 is created by,{} is a product of,Front Mission 3 is a product of,0.2869,0.5607,0.2738,1585,753,832,"P176:172, P27:134, P159:132, P449:118, P178:114","Mexico City:3, Jakarta:3, Tirana:3, Manila:3, Afghanistan:3",correct_vs_wrong,more_correct,test,google/gemma-3-4b-pt
18,456,18,456,3169.58837890625,2,2028,5189,cf_5189,paraphrase_00,paraphrase_prompts,correct_correct,True,Adobe Premiere Elements,P178,Adobe,Adobe,Google," Adobe Systems and is a video editing software.

The Ravens waived Bilukidi",Adobe Systems and is a video editing software.,Adobe,"Bilukidi was waived by the Ravens on October 10, 2015. Adobe Premiere Elements was developed by","{}, a product of","Adobe Premiere Elements, a product of",0.2869,0.5607,0.2738,1585,753,832,"P176:172, P27:134, P159:132, P449:118, P178:114","Mexico City:3, Jakarta:3, Tirana:3, Manila:3, Afghanistan:3",correct_vs_wrong,more_correct,test,google/gemma-3-4b-pt
18,456,18,456,3025.3720703125,3,1698,14433,cf_14433,paraphrase_00,paraphrase_prompts,correct_correct,True,HDCAM,P127,Sony,Sony,Germany, Sony and is the successor to the Betacam format. The player is a ,Sony and is the successor to the Betacam format. The player is a,Sony,"Should a player fail the song, the other player wins. HDCAM is owned by",{} owner,HDCAM owner,0.2869,0.5607,0.2738,1585,753,832,"P176:172, P27:134, P159:132, P449:118, P178:114","Mexico City:3, Jakarta:3, Tirana:3, Manila:3, Afghanistan:3",correct_vs_wrong,more_correct,test,google/gemma-3-4b-pt
18,456,18,456,2986.630615234375,4,2029,5189,cf_5189,paraphrase_01,paraphrase_prompts,correct_correct,True,Adobe Premiere Elements,P178,Adobe,Adobe,Google, Adobe Systems Incorporated. The tsunami swept away most structures on the island. Adobe Premiere,Adobe Systems Incorporated. The tsunami swept away most structures on the island. Adobe Premiere,Adobe,The tsunami swept away most structures on the island. Adobe Premiere Elements is developed by,"{}, a product of","Adobe Premiere Elements, a product of",0.2869,0.5607,0.2738,1585,753,832,"P176:172, P27:134, P159:132, P449:118, P178:114","Mexico City:3, Jakarta:3, Tirana:3, Manila:3, Afghanistan:3",correct_vs_wrong,more_correct,test,google/gemma-3-4b-pt
18,456,18,456,2978.55126953125,5,3991,16670,cf_16670,paraphrase_01,paraphrase_prompts,wrong_wrong,False,QuickDraw,P178,Apple,Apple,Sony," the company QuickDraw, are all examples of the same thing.

The correct","the company QuickDraw, are all examples of the same thing.",,"Javon Leake, Jake Funk, Max Bortenschlager, and D.J. QuickDraw, a product manufactured by",{} is a product of,QuickDraw is a product of,0.2869,0.5607,0.2738,1585,753,832,"P176:172, P27:134, P159:132, P449:118, P178:114","Mexico City:3, Jakarta:3, Tirana:3, Manila:3, Afghanistan:3",correct_vs_wrong,more_correct,test,google/gemma-3-4b-pt
18,456,18,456,2969.42724609375,6,1448,17456,cf_17456,paraphrase_00,paraphrase_prompts,correct_correct,True,BMW Z4 E85,P176,BMW,BMW,Ferrari, the German company BMW. The game was released in 2005 for,the German company BMW. The game was released in 2005 for,,It was ported to the PlayStation Portable in 2006. BMW Z4 E85 is developed by,"{}, produced by","BMW Z4 E85, produced by",0.2869,0.5607,0.2738,1585,753,832,"P176:172, P27:134, P159:132, P449:118, P178:114","Mexico City:3, Jakarta:3, Tirana:3, Manila:3, Afghanistan:3",correct_vs_wrong,more_correct,test,google/gemma-3-4b-pt
18,456,18,456,2943.42724609375,7,983,10819,cf_10819,paraphrase_01,paraphrase_prompts,correct_wrong,False,Lancia Ypsilon,P176,Fiat,Fiat,Chrysler," the Italian car manufacturer Lancia, is a small car that was first introduced in","the Italian car manufacturer Lancia, is a small car that was first introduced in",,"She develops a liking towards him. Lancia Ypsilon, produced by",{} is created by,Lancia Ypsilon is created by,0.2869,0.5607,0.2738,1585,753,832,"P176:172, P27:134, P159:132, P449:118, P178:114","Mexico City:3, Jakarta:3, Tirana:3, Manila:3, Afghanistan:3",correct_vs_wrong,more_correct,test,google/gemma-3-4b-pt
18,456,18,456,2935.23388671875,8,520,15159,cf_15159,paraphrase_00,paraphrase_prompts,correct_wrong,True,Game & Watch,P176,Nintendo,Nintendo,Toyota," Nintendo, is a handheld game console that was released in 1980","Nintendo, is a handheld game console that was released in 1980",,"Not in elimination, not allowed to vote. Game & Watch, produced by","{}, developed by","Game & Watch, developed by",0.2869,0.5607,0.2738,1585,753,832,"P176:172, P27:134, P159:132, P449:118, P178:114","Mexico City:3, Jakarta:3, Tirana:3, Manila:3, Afghanistan:3",correct_vs_wrong,more_correct,test,google/gemma-3-4b-pt
18,456,18,456,2922.9296875,9,2287,4689,cf_4689,paraphrase_01,paraphrase_prompts,correct_wrong,True,IBM 704,P176,IBM,IBM,Honda," IBM in 1960, was the first IBM computer to use transistors","IBM in 1960, was the first IBM computer to use transistors",IBM,"Category:Bays of Graham Land
Category:Graham Coast IBM 704, produced by",{} is a product of,IBM 704 is a product of,0.2869,0.5607,0.2738,1585,753,832,"P176:172, P27:134, P159:132, P449:118, P178:114","Mexico City:3, Jakarta:3, Tirana:3, Manila:3, Afghanistan:3",correct_vs_wrong,more_correct,test,google/gemma-3-4b-pt
18,456,18,456,2914.313720703125,10,3661,21770,cf_21770,paraphrase_01,paraphrase_prompts,correct_correct,True,Infiniti Q45,P176,Nissan,Nissan,Toyota," Nissan, is a luxury crossover SUV. Infiniti Q45 is a luxury crossover","Nissan, is a luxury crossover SUV. Infiniti Q45 is a luxury crossover",,"Voiculeț is a Romanian surname. Infiniti Q45, developed by",{} is produced by,Infiniti Q45 is produced by,0.2869,0.5607,0.2738,1585,753,832,"P176:172, P27:134, P159:132, P449:118, P178:114","Mexico City:3, Jakarta:3, Tirana:3, Manila:3, Afghanistan:3",correct_vs_wrong,more_correct,test,google/gemma-3-4b-pt
18,1664,18,1664,1341.76123046875,1,111,11850,cf_11850,paraphrase_01,paraphrase_prompts,correct_wrong,True,Steve Yzerman,P641,hockey,hockey,football, ice hockey player who has played for the Detroit Red Wings of the National Hockey League,ice hockey player who has played for the Detroit Red Wings of the National Hockey League,hockey,Repairs were completed in 1987. Steve Yzerman is a professional,What sport does {} play? They play,What sport does Steve Yzerman play? They play,0.2111,0.4438,0.2326,1303,596,707,"P176:127, P276:91, P17:90, P449:85, P413:84","Malayali:3, Afghanistan:3, Nordin Amrabat:2, Amos Anderson Art Museum:2, Montour County:2",correct_vs_wrong,more_correct,test,google/gemma-3-4b-pt
18,1664,18,1664,1193.81005859375,2,1703,6041,cf_6041,paraphrase_01,paraphrase_prompts,wrong_wrong,False,Jermain Defoe,P641,soccer,soccer,baseball, footballer who plays as a striker for Premier League club Sunderland and the England national team,footballer who plays as a striker for Premier League club Sunderland and the England national team,,Spain has an embassy in Harare. Jermain Defoe is a professional,What sport does {} play? They play,What sport does Jermain Defoe play? They play,0.2111,0.4438,0.2326,1303,596,707,"P176:127, P276:91, P17:90, P449:85, P413:84","Malayali:3, Afghanistan:3, Nordin Amrabat:2, Amos Anderson Art Museum:2, Montour County:2",correct_vs_wrong,more_correct,test,google/gemma-3-4b-pt
18,1664,18,1664,1144.665283203125,3,3378,3062,cf_3062,paraphrase_00,paraphrase_prompts,correct_correct,True,Chris Paul,P641,basketball,basketball,hockey," basketball player for the New Orleans Hornets. He was born on May 6,","basketball player for the New Orleans Hornets. He was born on May 6,",basketball,"Robert H. Michel (R)
 . Chris Paul is a professional","{}, the","Chris Paul, the",0.2111,0.4438,0.2326,1303,596,707,"P176:127, P276:91, P17:90, P449:85, P413:84","Malayali:3, Afghanistan:3, Nordin Amrabat:2, Amos Anderson Art Museum:2, Montour County:2",correct_vs_wrong,more_correct,test,google/gemma-3-4b-pt
18,1664,18,1664,1046.3675537109375,4,1167,16540,cf_16540,paraphrase_01,paraphrase_prompts,correct_wrong,True,Claudio Reyna,P641,soccer,soccer,baseball, soccer player who plays for the New York Red Bulls. Claudio Reyna is a,soccer player who plays for the New York Red Bulls. Claudio Reyna is a,soccer,The Squadron also developed “Fly Away” weekend comm exercises. Claudio Reyna is a professional,{} plays,Claudio Reyna plays,0.2111,0.4438,0.2326,1303,596,707,"P176:127, P276:91, P17:90, P449:85, P413:84","Malayali:3, Afghanistan:3, Nordin Amrabat:2, Amos Anderson Art Museum:2, Montour County:2",correct_vs_wrong,more_correct,test,google/gemma-3-4b-pt
18,1664,18,1664,1028.2462158203125,5,4306,12659,cf_12659,paraphrase_00,paraphrase_prompts,wrong_wrong,False,Hugo Sánchez,P641,soccer,soccer,football, footballer who plays as a forward for Real Madrid and the Spain national team. He,footballer who plays as a forward for Real Madrid and the Spain national team. He,,It lay derelict by the early 13th century. Hugo Sánchez is a professional,{} professionally plays the sport,Hugo Sánchez professionally plays the sport,0.2111,0.4438,0.2326,1303,596,707,"P176:127, P276:91, P17:90, P449:85, P413:84","Malayali:3, Afghanistan:3, Nordin Amrabat:2, Amos Anderson Art Museum:2, Montour County:2",correct_vs_wrong,more_correct,test,google/gemma-3-4b-pt
18,1664,18,1664,1001.847412109375,6,2854,16626,cf_16626,paraphrase_00,paraphrase_prompts,correct_correct,True,Boris Diaw,P641,basketball,basketball,football," of basketball. The plant is a perennial, and it is a member of the","of basketball. The plant is a perennial, and it is a member of the",,It also grows in both full sun or shade. Boris Diaw professionally plays the sport,What sport does {} play? They play,What sport does Boris Diaw play? They play,0.2111,0.4438,0.2326,1303,596,707,"P176:127, P276:91, P17:90, P449:85, P413:84","Malayali:3, Afghanistan:3, Nordin Amrabat:2, Amos Anderson Art Museum:2, Montour County:2",correct_vs_wrong,more_correct,test,google/gemma-3-4b-pt
18,1664,18,1664,929.2607421875,7,190,13145,cf_13145,paraphrase_00,paraphrase_prompts,wrong_wrong,False,Arundel Formation,P131,Maryland,Maryland,Illinois," geology, a group of sedimentary rocks in the United Kingdom that are part of the","geology, a group of sedimentary rocks in the United Kingdom that are part of the",,"The major crops are cotton, wheat, and sugar cane. Arundel Formation, in",{} is located in,Arundel Formation is located in,0.2111,0.4438,0.2326,1303,596,707,"P176:127, P276:91, P17:90, P449:85, P413:84","Malayali:3, Afghanistan:3, Nordin Amrabat:2, Amos Anderson Art Museum:2, Montour County:2",correct_vs_wrong,more_correct,test,google/gemma-3-4b-pt
18,1664,18,1664,903.133544921875,8,2241,5451,cf_5451,paraphrase_01,paraphrase_prompts,correct_correct,True,Toyota HiAce,P176,Toyota,Toyota,Cadillac, the Japanese automaker Toyota. The Toyota HiAce is a van that was first introduced,the Japanese automaker Toyota. The Toyota HiAce is a van that was first introduced,Toyota,The village forms part of the municipality of Zəngişalı. Toyota HiAce is a product of,{} is created by,Toyota HiAce is created by,0.2111,0.4438,0.2326,1303,596,707,"P176:127, P276:91, P17:90, P449:85, P413:84","Malayali:3, Afghanistan:3, Nordin Amrabat:2, Amos Anderson Art Museum:2, Montour County:2",correct_vs_wrong,more_correct,test,google/gemma-3-4b-pt
18,1664,18,1664,873.9641723632812,9,1031,13,cf_13,paraphrase_01,paraphrase_prompts,correct_wrong,False,Ferrari F40,P176,Ferrari,Ferrari,Microsoft," the 1980s, and it is a car that is still","the 1980s, and it is a car that is still",,"It is located in Baranivka Raion, Zhytomyr Oblast. Ferrari F40 is a product of","{}, developed by","Ferrari F40, developed by",0.2111,0.4438,0.2326,1303,596,707,"P176:127, P276:91, P17:90, P449:85, P413:84","Malayali:3, Afghanistan:3, Nordin Amrabat:2, Amos Anderson Art Museum:2, Montour County:2",correct_vs_wrong,more_correct,test,google/gemma-3-4b-pt
18,1664,18,1664,871.3555908203125,10,1124,181,cf_181,paraphrase_00,paraphrase_prompts,correct_correct,True,Thurman Munson,P413,catcher,catcher,quarterback," a catcher for the New York Yankees.

Pin On Baseball

<h3>The first",a catcher for the New York Yankees.,catcher,Positive stranded RNA virus transcription is the method of transcription. Thurman Munson plays as,{} plays in the position of,Thurman Munson plays in the position of,0.2111,0.4438,0.2326,1303,596,707,"P176:127, P276:91, P17:90, P449:85, P413:84","Malayali:3, Afghanistan:3, Nordin Amrabat:2, Amos Anderson Art Museum:2, Montour County:2",correct_vs_wrong,more_correct,test,google/gemma-3-4b-pt
18,1399,18,1399,2182.09326171875,1,1332,12422,cf_12422,paraphrase_00,paraphrase_prompts,correct_correct,True,Renault 4P,P176,Renault,Renault,BMW, the French car manufacturer Renault. The Renault 4P is a 4-,the French car manufacturer Renault. The Renault 4P is a 4-,Renault,That year Munster faced arch rivals Leinster in the decider. Renault 4P is created by,"{}, developed by","Renault 4P, developed by",0.1599,0.2234,0.0635,493,300,193,"P176:168, P178:114, P27:99, P108:28, P127:27","Google Patents:2, Silvermont:2, Hwasong-5:2, GNU/Linux naming controversy:2, Windows Embedded:2",correct_vs_wrong,more_correct,test,google/gemma-3-4b-pt
18,1399,18,1399,2167.66748046875,2,2085,2287,cf_2287,paraphrase_01,paraphrase_prompts,correct_correct,True,BMW 5 Series Gran Turismo,P176,BMW,BMW,Ferrari, the BMW Group DesignworksUSA in California. The BMW 5 Series Gran Turismo,the BMW Group DesignworksUSA in California. The BMW 5 Series Gran Turismo,BMW,"In 1935, she married Tibor Vilt, a sculptor. BMW 5 Series Gran Turismo is developed by","{}, produced by","BMW 5 Series Gran Turismo, produced by",0.1599,0.2234,0.0635,493,300,193,"P176:168, P178:114, P27:99, P108:28, P127:27","Google Patents:2, Silvermont:2, Hwasong-5:2, GNU/Linux naming controversy:2, Windows Embedded:2",correct_vs_wrong,more_correct,test,google/gemma-3-4b-pt
18,1399,18,1399,2149.8212890625,3,288,11146,cf_11146,paraphrase_00,paraphrase_prompts,correct_correct,True,iPod shuffle,P178,Apple,Apple,Sega," Apple, is a small, portable music player that can be used to listen to","Apple, is a small, portable music player that can be used to listen to",,"0 !! iPod shuffle, a product created by","{}, created by","iPod shuffle, created by",0.1599,0.2234,0.0635,493,300,193,"P176:168, P178:114, P27:99, P108:28, P127:27","Google Patents:2, Silvermont:2, Hwasong-5:2, GNU/Linux naming controversy:2, Windows Embedded:2",correct_vs_wrong,more_correct,test,google/gemma-3-4b-pt
18,1399,18,1399,2148.221923828125,4,1657,9707,cf_9707,paraphrase_01,paraphrase_prompts,correct_correct,True,Infiniti Q50,P176,Nissan,Nissan,Fiat, the Nissan Motor Company. The Infiniti Q50 is a mid-size luxury,the Nissan Motor Company. The Infiniti Q50 is a mid-size luxury,Nissan,"The black community numbered about 20,000. Infiniti Q50 is created by","{}, created by","Infiniti Q50, created by",0.1599,0.2234,0.0635,493,300,193,"P176:168, P178:114, P27:99, P108:28, P127:27","Google Patents:2, Silvermont:2, Hwasong-5:2, GNU/Linux naming controversy:2, Windows Embedded:2",correct_vs_wrong,more_correct,test,google/gemma-3-4b-pt
18,1399,18,1399,2113.50927734375,5,594,1997,cf_1997,paraphrase_00,paraphrase_prompts,correct_correct,True,Suzuki GSX-R750,P176,Suzuki,Suzuki,Nissan, Suzuki Motor Corporation. The Suzuki GSX-R750 is a ,Suzuki Motor Corporation. The Suzuki GSX-R750 is a,Suzuki,(It was historically used as civil ensign as well.) Suzuki GSX-R750 is created by,"{}, produced by","Suzuki GSX-R750, produced by",0.1599,0.2234,0.0635,493,300,193,"P176:168, P178:114, P27:99, P108:28, P127:27","Google Patents:2, Silvermont:2, Hwasong-5:2, GNU/Linux naming controversy:2, Windows Embedded:2",correct_vs_wrong,more_correct,test,google/gemma-3-4b-pt
18,1399,18,1399,2110.60009765625,6,753,19819,cf_19819,paraphrase_01,paraphrase_prompts,correct_wrong,True,Dodge Avenger,P176,Dodge,Dodge,Honda," the Chrysler Group, a subsidiary of the American automaker Chrysler. Dodge Avenger is a","the Chrysler Group, a subsidiary of the American automaker Chrysler. Dodge Avenger is a",,But people on drugs don't behave normally.' Dodge Avenger is created by,{} is a product of,Dodge Avenger is a product of,0.1599,0.2234,0.0635,493,300,193,"P176:168, P178:114, P27:99, P108:28, P127:27","Google Patents:2, Silvermont:2, Hwasong-5:2, GNU/Linux naming controversy:2, Windows Embedded:2",correct_vs_wrong,more_correct,test,google/gemma-3-4b-pt
18,1399,18,1399,2110.409423828125,7,175,20971,cf_20971,paraphrase_01,paraphrase_prompts,correct_wrong,True,Chevrolet Corvette C5-R,P176,Chevrolet,Chevrolet,Atari," the American company Chevrolet, is a sports car, which is a development of the","the American company Chevrolet, is a sports car, which is a development of the",,"Uncut called Pornography ""a masterpiece of claustrophobic self-loathing"". Chevrolet Corvette C5-R, created by",{} is produced by,Chevrolet Corvette C5-R is produced by,0.1599,0.2234,0.0635,493,300,193,"P176:168, P178:114, P27:99, P108:28, P127:27","Google Patents:2, Silvermont:2, Hwasong-5:2, GNU/Linux naming controversy:2, Windows Embedded:2",correct_vs_wrong,more_correct,test,google/gemma-3-4b-pt
18,1399,18,1399,2102.48046875,8,779,1444,cf_1444,paraphrase_01,paraphrase_prompts,correct_wrong,False,Dodge Dynasty,P176,Dodge,Dodge,Triumph, the Corona program. The Corona program was a secret project of the United States.,the Corona program. The Corona program was a secret project of the United States.,,"The first successful Corona mission began on August 10, 1963. Dodge Dynasty is created by","{}, produced by","Dodge Dynasty, produced by",0.1599,0.2234,0.0635,493,300,193,"P176:168, P178:114, P27:99, P108:28, P127:27","Google Patents:2, Silvermont:2, Hwasong-5:2, GNU/Linux naming controversy:2, Windows Embedded:2",correct_vs_wrong,more_correct,test,google/gemma-3-4b-pt
