row_id,fact_id,variant_id,layer,pair_type,is_correct,subject,correct_answer,target_new,n_active_features,sum_active_activation,max_active_activation,mean_active_activation
4114,cf_20462,paraphrase_00,4,wrong_wrong,False,William II de La Marck,Netherlands,Tanzania,10,1274.406982421875,464.24456787109375,127.4406982421875
4115,cf_20462,paraphrase_01,4,wrong_wrong,False,William II de La Marck,Netherlands,Tanzania,12,1405.220703125,495.1944580078125,117.10172526041667
4116,cf_19829,paraphrase_00,4,correct_correct,True,Ghazi of Iraq,Islam,Christian,12,1418.139404296875,414.6595458984375,118.17828369140625
4117,cf_19829,paraphrase_01,4,correct_correct,True,Ghazi of Iraq,Islam,Christian,20,2310.966796875,279.9035339355469,115.54833984375
4118,cf_11063,paraphrase_00,4,wrong_wrong,False,The Brakes,Philadelphia,Oslo,8,979.2896118164062,524.828857421875,122.41120147705078
4119,cf_11063,paraphrase_01,4,wrong_wrong,False,The Brakes,Philadelphia,Oslo,10,1603.3489990234375,545.653076171875,160.33489990234375
4120,cf_18468,paraphrase_00,4,correct_correct,True,David Beckham,midfielder,pitcher,10,1316.974609375,502.310791015625,131.6974609375
4121,cf_18468,paraphrase_01,4,correct_correct,True,David Beckham,midfielder,pitcher,10,1373.276123046875,439.1511535644531,137.3276123046875
4122,cf_1349,paraphrase_00,4,correct_correct,True,Surimi,Japan,Australia,7,1188.1190185546875,503.8805236816406,169.73128836495536
4123,cf_1349,paraphrase_01,4,correct_correct,True,Surimi,Japan,Australia,12,1147.473876953125,496.6263732910156,95.62282307942708
4124,cf_929,paraphrase_00,4,wrong_wrong,False,Christophor Araratov,Armenia,Sweden,11,1328.0565185546875,546.5684814453125,120.73241077769886
4125,cf_929,paraphrase_01,4,wrong_wrong,False,Christophor Araratov,Armenia,Sweden,10,1213.555419921875,549.5333862304688,121.3555419921875
4126,cf_2661,paraphrase_00,4,correct_wrong,True,Ernst Reuter,Berlin,Italy,7,883.1994018554688,505.8070373535156,126.17134312220982
4127,cf_2661,paraphrase_01,4,correct_wrong,False,Ernst Reuter,Berlin,Italy,6,962.3595581054688,530.114501953125,160.39325968424478
4128,cf_1489,paraphrase_00,4,wrong_wrong,False,Gilles Villemure,goaltender,midfielder,9,1392.36962890625,492.8773498535156,154.70773654513889
4129,cf_1489,paraphrase_01,4,wrong_wrong,False,Gilles Villemure,goaltender,midfielder,10,1096.742431640625,238.94798278808594,109.6742431640625
4130,cf_21019,paraphrase_00,4,correct_wrong,True,Lou Dobbs Tonight,CNN,NBC,7,978.661376953125,438.3714599609375,139.80876813616072
4131,cf_21019,paraphrase_01,4,correct_wrong,False,Lou Dobbs Tonight,CNN,NBC,5,969.6526489257812,396.220703125,193.93052978515624
4132,cf_18899,paraphrase_00,4,correct_wrong,True,Smith Glacier,Antarctica,Africa,11,1566.672119140625,410.9248046875,142.4247381036932
4133,cf_18899,paraphrase_01,4,correct_wrong,False,Smith Glacier,Antarctica,Africa,7,1264.5120849609375,552.9378662109375,180.64458356584822
4134,cf_8672,paraphrase_00,4,wrong_wrong,False,Logan Thomas,quarterback,goaltender,10,1072.397705078125,257.6600341796875,107.2397705078125
4135,cf_8672,paraphrase_01,4,wrong_wrong,False,Logan Thomas,quarterback,goaltender,9,1189.2845458984375,447.2441711425781,132.14272732204861
4136,cf_21336,paraphrase_00,4,wrong_wrong,False,Gustave Paul Cluseret,Paris,Berlin,11,1396.939453125,522.083740234375,126.99449573863636
4137,cf_21336,paraphrase_01,4,wrong_wrong,False,Gustave Paul Cluseret,Paris,Berlin,6,1005.601806640625,532.791259765625,167.60030110677084
4138,cf_6907,paraphrase_00,4,wrong_wrong,False,Elisabeth Kopp,Bern,London,6,1008.5369262695312,487.4404602050781,168.08948771158853
4139,cf_6907,paraphrase_01,4,wrong_wrong,False,Elisabeth Kopp,Bern,London,8,997.5153198242188,505.1288146972656,124.68941497802734
4140,cf_18747,paraphrase_00,4,wrong_wrong,False,Malayali,Christianity,Islam,20,2225.8349609375,272.68841552734375,111.291748046875
4141,cf_18747,paraphrase_01,4,wrong_wrong,False,Malayali,Christianity,Islam,10,1257.955078125,469.85418701171875,125.7955078125
4142,cf_20938,paraphrase_00,4,wrong_wrong,False,Meddle,Harvest,Brunswick,11,1383.0079345703125,464.3365478515625,125.7279940518466
4143,cf_20938,paraphrase_01,4,wrong_wrong,False,Meddle,Harvest,Brunswick,10,1156.890380859375,438.273193359375,115.6890380859375
4144,cf_992,paraphrase_00,4,wrong_wrong,False,Heavyweight Champ,Sega,Intel,11,1444.284912109375,497.08984375,131.29862837357953
4145,cf_992,paraphrase_01,4,wrong_wrong,False,Heavyweight Champ,Sega,Intel,9,1189.769775390625,473.13775634765625,132.19664171006946
4146,cf_16319,paraphrase_00,4,correct_wrong,False,Mathematical folklore,mathematics,chemistry,7,1070.6373291015625,411.72247314453125,152.94818987165178
4147,cf_16319,paraphrase_01,4,correct_wrong,True,Mathematical folklore,mathematics,chemistry,11,1655.446044921875,464.885498046875,150.49509499289772
4148,cf_20550,paraphrase_00,4,wrong_wrong,False,Wiener AC,Vienna,Athens,9,979.6878051757812,496.3126525878906,108.85420057508681
4149,cf_20550,paraphrase_01,4,wrong_wrong,False,Wiener AC,Vienna,Athens,9,1195.01416015625,543.6468505859375,132.77935112847223
4150,cf_9491,paraphrase_00,4,wrong_wrong,False,Cid Corman,English,French,8,1134.0792236328125,349.7347106933594,141.75990295410156
4151,cf_9491,paraphrase_01,4,wrong_wrong,False,Cid Corman,English,French,11,1674.1121826171875,398.58636474609375,152.1920166015625
4152,cf_21034,paraphrase_00,4,wrong_wrong,False,Christian Ude,mayor,pope,9,1217.068359375,475.634521484375,135.22981770833334
4153,cf_21034,paraphrase_01,4,wrong_wrong,False,Christian Ude,mayor,pope,12,1249.0701904296875,483.2689208984375,104.0891825358073
4154,cf_15825,paraphrase_00,4,correct_wrong,False,Almeida Garrett,Portuguese,Italian,19,2296.10205078125,404.2711181640625,120.84747635690789
4155,cf_15825,paraphrase_01,4,correct_wrong,True,Almeida Garrett,Portuguese,Italian,7,1069.71142578125,392.3718566894531,152.81591796875
4156,cf_9746,paraphrase_00,4,correct_wrong,True,Guernsey,English,French,9,1171.3212890625,515.1331176757812,130.14680989583334
4157,cf_9746,paraphrase_01,4,correct_wrong,False,Guernsey,English,French,8,896.591552734375,346.6788330078125,112.07394409179688
4158,cf_14861,paraphrase_00,4,correct_correct,True,Toyota Isis,Toyota,Fiat,11,1512.34765625,495.36456298828125,137.4861505681818
4159,cf_14861,paraphrase_01,4,correct_correct,True,Toyota Isis,Toyota,Fiat,9,1235.0616455078125,412.8182373046875,137.22907172309027
4160,cf_2391,paraphrase_00,4,wrong_wrong,False,Saint-Domingue expedition,Haiti,Arizona,6,951.721435546875,492.1322326660156,158.6202392578125
4161,cf_2391,paraphrase_01,4,wrong_wrong,False,Saint-Domingue expedition,Haiti,Arizona,5,1145.3687744140625,523.833984375,229.0737548828125
4162,cf_1963,paraphrase_00,4,wrong_wrong,False,Photo Booth,Apple,Microsoft,9,1015.572509765625,494.2706298828125,112.84138997395833
4163,cf_1963,paraphrase_01,4,wrong_wrong,False,Photo Booth,Apple,Microsoft,8,913.3340454101562,480.306396484375,114.16675567626953
4164,cf_5179,paraphrase_00,4,correct_wrong,True,Vikram Bhatt,Mumbai,Detroit,11,1205.860595703125,324.58367919921875,109.6236905184659
4165,cf_5179,paraphrase_01,4,correct_wrong,False,Vikram Bhatt,Mumbai,Detroit,11,1281.905517578125,449.90740966796875,116.536865234375
4166,cf_14404,paraphrase_00,4,wrong_wrong,False,Sally Seltmann,Australia,Scotland,11,1228.9080810546875,542.5411987304688,111.71891645951705
4167,cf_14404,paraphrase_01,4,wrong_wrong,False,Sally Seltmann,Australia,Scotland,10,1349.7349853515625,441.14434814453125,134.97349853515624
4168,cf_13619,paraphrase_00,4,correct_wrong,False,Black Hawk War,Illinois,Florence,6,1117.662841796875,490.2675476074219,186.27714029947916
4169,cf_13619,paraphrase_01,4,correct_wrong,True,Black Hawk War,Illinois,Florence,8,928.3604125976562,284.2596740722656,116.04505157470703
4170,cf_15867,paraphrase_00,4,wrong_wrong,False,George Robert Gray,London,Munich,10,1241.365478515625,621.2227172851562,124.1365478515625
4171,cf_15867,paraphrase_01,4,wrong_wrong,False,George Robert Gray,London,Munich,11,1135.74609375,506.6328430175781,103.24964488636364
4172,cf_15218,paraphrase_00,4,wrong_wrong,False,The Mommies,NBC,CBS,8,1220.6702880859375,396.703369140625,152.5837860107422
4173,cf_15218,paraphrase_01,4,wrong_wrong,False,The Mommies,NBC,CBS,10,1464.1605224609375,441.0107421875,146.41605224609376
4174,cf_6685,paraphrase_00,4,wrong_wrong,False,Track Record,London,Chicago,7,1208.5595703125,498.2322082519531,172.6513671875
4175,cf_6685,paraphrase_01,4,wrong_wrong,False,Track Record,London,Chicago,9,986.0147705078125,480.3393859863281,109.55719672309027
4176,cf_11147,paraphrase_00,4,correct_wrong,False,Sola Aoi,Japan,Iran,7,1105.3179931640625,549.291015625,157.90257045200892
4177,cf_11147,paraphrase_01,4,correct_wrong,True,Sola Aoi,Japan,Iran,11,1386.578857421875,483.07562255859375,126.05262340198864
4178,cf_4707,paraphrase_00,4,wrong_wrong,False,Diego Barros Arana,Santiago,Rome,8,1700.045654296875,646.8690795898438,212.50570678710938
4179,cf_4707,paraphrase_01,4,wrong_wrong,False,Diego Barros Arana,Santiago,Rome,12,1536.8243408203125,570.9143676757812,128.06869506835938
4180,cf_10242,paraphrase_00,4,correct_correct,True,Cuba,Spanish,French,7,828.8936767578125,277.73529052734375,118.41338239397321
4181,cf_10242,paraphrase_01,4,correct_correct,True,Cuba,Spanish,French,8,1122.033935546875,404.11273193359375,140.25424194335938
4182,cf_10463,paraphrase_00,4,wrong_wrong,False,Fritz Simrock,Berlin,Paris,9,1153.2713623046875,497.2897033691406,128.14126247829861
4183,cf_10463,paraphrase_01,4,wrong_wrong,False,Fritz Simrock,Berlin,Paris,9,1208.3594970703125,484.0492248535156,134.26216634114584
4184,cf_11317,paraphrase_00,4,wrong_wrong,False,Belarus,Russian,French,14,1894.573974609375,468.1172790527344,135.32671247209822
4185,cf_11317,paraphrase_01,4,wrong_wrong,False,Belarus,Russian,French,9,1212.398193359375,508.652099609375,134.71091037326389
4186,cf_4284,paraphrase_00,4,correct_correct,True,Pittsburg County,Pittsburgh,Lancaster,15,1775.8603515625,323.29400634765625,118.39069010416667
4187,cf_4284,paraphrase_01,4,correct_correct,True,Pittsburg County,Pittsburgh,Lancaster,14,1566.0372314453125,306.0653076171875,111.85980224609375
4188,cf_16874,paraphrase_00,4,wrong_wrong,False,"Humphrey Stafford, 1st Duke of Buckingham",England,Bolivia,7,982.111083984375,529.536865234375,140.30158342633928
4189,cf_16874,paraphrase_01,4,wrong_wrong,False,"Humphrey Stafford, 1st Duke of Buckingham",England,Bolivia,10,1287.691162109375,463.92645263671875,128.7691162109375
4190,cf_3479,paraphrase_00,4,wrong_wrong,False,Joseph Albo,Hebrew,French,13,1734.019775390625,416.2251892089844,133.3861365685096
4191,cf_3479,paraphrase_01,4,wrong_wrong,False,Joseph Albo,Hebrew,French,11,1332.2723388671875,524.987060546875,121.11566716974431
4192,cf_10456,paraphrase_00,4,wrong_wrong,False,Prasanna,India,Iran,10,1132.0955810546875,525.2692260742188,113.20955810546874
4193,cf_10456,paraphrase_01,4,wrong_wrong,False,Prasanna,India,Iran,9,1117.68115234375,540.2632446289062,124.18679470486111
4194,cf_7921,paraphrase_00,4,correct_wrong,False,Salim Saleh,Uganda,Tunisia,11,1304.6121826171875,469.3812255859375,118.6011075106534
4195,cf_7921,paraphrase_01,4,correct_wrong,True,Salim Saleh,Uganda,Tunisia,9,1164.9385986328125,547.40380859375,129.4376220703125
4196,cf_15285,paraphrase_00,4,correct_wrong,True,Milano Vipers,Milan,Southampton,7,940.2880859375,530.9356689453125,134.32686941964286
4197,cf_15285,paraphrase_01,4,correct_wrong,False,Milano Vipers,Milan,Southampton,7,1090.4520263671875,476.6478576660156,155.77886090959822
4198,cf_4014,paraphrase_00,4,correct_correct,True,Beykent University,Istanbul,Warsaw,8,1292.36083984375,499.0051574707031,161.54510498046875
4199,cf_4014,paraphrase_01,4,correct_correct,True,Beykent University,Istanbul,Warsaw,9,1012.3519287109375,496.4461364746094,112.48354763454861
4200,cf_8764,paraphrase_00,4,wrong_wrong,False,Henry Sargent,Boston,Cologne,8,1283.2960205078125,486.4563293457031,160.41200256347656
4201,cf_8764,paraphrase_01,4,wrong_wrong,False,Henry Sargent,Boston,Cologne,9,1229.7236328125,710.7718505859375,136.63595920138889
4202,cf_14732,paraphrase_00,4,wrong_wrong,False,Christiaan Huygens,Latin,Russian,8,963.9799194335938,275.313720703125,120.49748992919922
4203,cf_14732,paraphrase_01,4,wrong_wrong,False,Christiaan Huygens,Latin,Russian,13,1270.162841796875,519.5888671875,97.704833984375
4204,cf_4616,paraphrase_00,4,correct_correct,True,Bill Bradley,basketball,baseball,14,1713.5146484375,527.6121826171875,122.39390345982143
4205,cf_4616,paraphrase_01,4,correct_correct,True,Bill Bradley,basketball,baseball,16,2005.327880859375,473.90496826171875,125.33299255371094
4206,cf_3172,paraphrase_00,4,correct_correct,True,Phoenix Sky Harbor International Airport,Phoenix,BBC,10,1364.656982421875,550.7666015625,136.4656982421875
4207,cf_3172,paraphrase_01,4,correct_correct,True,Phoenix Sky Harbor International Airport,Phoenix,BBC,7,835.2442626953125,411.581298828125,119.32060895647321
4208,cf_1658,paraphrase_00,4,wrong_wrong,False,Jakarta,London,Montreal,7,1017.3545532226562,293.755859375,145.33636474609375
4209,cf_1658,paraphrase_01,4,wrong_wrong,False,Jakarta,London,Montreal,8,936.2125244140625,462.13543701171875,117.02656555175781
4210,cf_9509,paraphrase_00,4,wrong_wrong,False,Frederik Vermehren,Copenhagen,Florence,10,1254.6409912109375,683.4037475585938,125.46409912109375
4211,cf_9509,paraphrase_01,4,wrong_wrong,False,Frederik Vermehren,Copenhagen,Florence,13,1513.345703125,650.5933227539062,116.4112079326923
4212,cf_12587,paraphrase_00,4,wrong_wrong,False,Willem Einthoven,physiology,astronomy,11,1242.7078857421875,272.48052978515625,112.97344415838069
4213,cf_12587,paraphrase_01,4,wrong_wrong,False,Willem Einthoven,physiology,astronomy,7,978.8072509765625,311.8790588378906,139.82960728236608
4214,cf_20164,paraphrase_00,4,wrong_wrong,False,Heinrich Roth,Sanskrit,physician,8,1145.017333984375,401.56591796875,143.12716674804688
4215,cf_20164,paraphrase_01,4,wrong_wrong,False,Heinrich Roth,Sanskrit,physician,8,1196.0484619140625,532.7496948242188,149.5060577392578
4216,cf_13701,paraphrase_00,4,wrong_wrong,False,MSN,Microsoft,Anaheim,13,1416.5301513671875,548.1647338867188,108.96385779747597
4217,cf_13701,paraphrase_01,4,wrong_wrong,False,MSN,Microsoft,Anaheim,8,925.5609130859375,417.4832763671875,115.69511413574219
4218,cf_8135,paraphrase_00,4,correct_correct,True,Honda CBR600F3,Honda,BMW,10,1153.4024658203125,482.60302734375,115.34024658203126
4219,cf_8135,paraphrase_01,4,correct_correct,True,Honda CBR600F3,Honda,BMW,11,1702.229248046875,478.93359375,154.7481134588068
4220,cf_5233,paraphrase_00,4,wrong_wrong,False,Vierlingsbeek,Netherlands,Fiji,13,1470.6988525390625,376.4063720703125,113.13068096454327
4221,cf_5233,paraphrase_01,4,wrong_wrong,False,Vierlingsbeek,Netherlands,Fiji,7,1066.1375732421875,510.7954406738281,152.30536760602678
4222,cf_10729,paraphrase_00,4,wrong_wrong,False,Graham Linehan,actor,physician,8,1135.1549072265625,432.157470703125,141.8943634033203
4223,cf_10729,paraphrase_01,4,wrong_wrong,False,Graham Linehan,actor,physician,8,1076.9493408203125,400.0811767578125,134.61866760253906
4224,cf_18929,paraphrase_00,4,wrong_wrong,False,Chris Barrie,comedian,poet,12,1354.6434326171875,473.7386474609375,112.88695271809895
4225,cf_18929,paraphrase_01,4,wrong_wrong,False,Chris Barrie,comedian,poet,9,1218.5806884765625,518.0015869140625,135.39785427517361
4226,cf_10247,paraphrase_00,4,wrong_wrong,False,India,English,Greek,17,1943.8212890625,365.0098571777344,114.34242876838235
4227,cf_10247,paraphrase_01,4,wrong_wrong,False,India,English,Greek,7,853.8894653320312,311.471435546875,121.98420933314732
4228,cf_6220,paraphrase_00,4,wrong_wrong,False,Augustin Barruel,French,Dutch,20,2268.1142578125,408.28326416015625,113.405712890625
4229,cf_6220,paraphrase_01,4,wrong_wrong,False,Augustin Barruel,French,Dutch,18,1909.2158203125,371.4554748535156,106.06754557291667
4230,cf_5221,paraphrase_00,4,wrong_wrong,False,Manoj Bharathiraja,Tamil,French,12,1678.829345703125,396.37457275390625,139.9024454752604
4231,cf_5221,paraphrase_01,4,wrong_wrong,False,Manoj Bharathiraja,Tamil,French,20,2063.807861328125,379.15338134765625,103.19039306640624
4232,cf_16327,paraphrase_00,4,correct_wrong,True,butter tart,Canada,Japan,14,1797.4310302734375,504.4459533691406,128.38793073381697
4233,cf_16327,paraphrase_01,4,correct_wrong,False,butter tart,Canada,Japan,7,926.6629028320312,528.5157470703125,132.38041469029017
4234,cf_16866,paraphrase_00,4,correct_correct,True,Toyota Auris,Toyota,Honda,9,1198.02783203125,531.6041870117188,133.11420355902777
4235,cf_16866,paraphrase_01,4,correct_correct,True,Toyota Auris,Toyota,Honda,8,996.7713623046875,467.74658203125,124.59642028808594
4236,cf_15296,paraphrase_00,4,correct_correct,True,Wolfgang of Regensburg,bishop,mayor,7,1149.907958984375,419.118896484375,164.27256556919642
4237,cf_15296,paraphrase_01,4,correct_correct,True,Wolfgang of Regensburg,bishop,mayor,10,1342.332763671875,460.8880615234375,134.2332763671875
4238,cf_16343,paraphrase_00,4,correct_wrong,False,Vern Law,pitcher,midfielder,10,1311.95849609375,376.091552734375,131.195849609375
4239,cf_16343,paraphrase_01,4,correct_wrong,True,Vern Law,pitcher,midfielder,10,1359.2347412109375,449.2750549316406,135.92347412109376
4240,cf_10110,paraphrase_00,4,correct_correct,True,Porsche 906,Porsche,Renault,8,954.4093017578125,461.40618896484375,119.30116271972656
4241,cf_10110,paraphrase_01,4,correct_correct,True,Porsche 906,Porsche,Renault,10,1075.8514404296875,456.55169677734375,107.58514404296875
4242,cf_16297,paraphrase_00,4,wrong_wrong,False,John Horbury Hunt,Sydney,Madrid,9,1117.956298828125,519.7093505859375,124.21736653645833
4243,cf_16297,paraphrase_01,4,wrong_wrong,False,John Horbury Hunt,Sydney,Madrid,10,1377.66650390625,358.5491943359375,137.766650390625
4244,cf_759,paraphrase_00,4,correct_correct,True,An Englishman Abroad,English,French,11,1326.471435546875,435.26300048828125,120.58831232244319
4245,cf_759,paraphrase_01,4,correct_correct,True,An Englishman Abroad,English,French,8,1026.1719970703125,370.0047607421875,128.27149963378906
4246,cf_2950,paraphrase_00,4,wrong_wrong,False,MMA Live,ESPN,CBS,10,1192.7137451171875,403.05426025390625,119.27137451171875
4247,cf_2950,paraphrase_01,4,wrong_wrong,False,MMA Live,ESPN,CBS,9,1062.416259765625,426.94171142578125,118.04625108506944
4248,cf_12885,paraphrase_00,4,correct_correct,True,Shanta Kumar,India,Canada,9,1241.222412109375,497.4603271484375,137.91360134548611
4249,cf_12885,paraphrase_01,4,correct_correct,True,Shanta Kumar,India,Canada,10,1261.76806640625,539.302978515625,126.176806640625
4250,cf_16562,paraphrase_00,4,correct_correct,True,Jakub Kubicki,Poland,Spain,10,1353.5318603515625,485.5799560546875,135.35318603515626
4251,cf_16562,paraphrase_01,4,correct_correct,True,Jakub Kubicki,Poland,Spain,12,1409.20556640625,515.6844482421875,117.43379720052083
4252,cf_7888,paraphrase_00,4,wrong_wrong,False,Willy Alberti,Amsterdam,Seattle,9,1159.3985595703125,690.6687622070312,128.82206217447916
4253,cf_7888,paraphrase_01,4,wrong_wrong,False,Willy Alberti,Amsterdam,Seattle,8,1550.7587890625,668.2301025390625,193.8448486328125
4254,cf_19115,paraphrase_00,4,wrong_wrong,False,Phil Coulter,composer,politician,10,1069.58642578125,334.2859191894531,106.958642578125
4255,cf_19115,paraphrase_01,4,wrong_wrong,False,Phil Coulter,composer,politician,8,1035.94580078125,398.34881591796875,129.49322509765625
4256,cf_11563,paraphrase_00,4,correct_correct,True,Perth,Perth,Trinity,12,1304.244384765625,527.0738525390625,108.68703206380208
4257,cf_11563,paraphrase_01,4,correct_correct,True,Perth,Perth,Trinity,14,1829.975341796875,518.9711303710938,130.7125244140625
4258,cf_1594,paraphrase_00,4,wrong_wrong,False,Fitzroy Tavern,London,Madrid,11,1039.042724609375,264.69793701171875,94.45842950994319
4259,cf_1594,paraphrase_01,4,wrong_wrong,False,Fitzroy Tavern,London,Madrid,8,1176.3551025390625,496.6562805175781,147.0443878173828
4260,cf_1656,paraphrase_00,4,wrong_wrong,False,Sofia,Ankara,Baghdad,7,941.4512329101562,292.6910400390625,134.49303327287947
4261,cf_1656,paraphrase_01,4,wrong_wrong,False,Sofia,Ankara,Baghdad,10,1248.8984375,396.0001220703125,124.88984375
4262,cf_9219,paraphrase_00,4,correct_correct,True,Kaiketsu Lion-Maru,Japan,Colombia,9,1304.9864501953125,424.4415283203125,144.99849446614584
4263,cf_9219,paraphrase_01,4,correct_correct,True,Kaiketsu Lion-Maru,Japan,Colombia,11,1475.7584228515625,518.4503173828125,134.1598566228693
4264,cf_16216,paraphrase_00,4,wrong_wrong,False,Cas Haley,Paris,Warsaw,13,1417.214111328125,342.2791748046875,109.01647010216347
4265,cf_16216,paraphrase_01,4,wrong_wrong,False,Cas Haley,Paris,Warsaw,10,1410.080810546875,480.964111328125,141.0080810546875
4266,cf_19579,paraphrase_00,4,wrong_wrong,False,Gerrit Komrij,Dutch,French,10,1181.04296875,449.0986328125,118.104296875
4267,cf_19579,paraphrase_01,4,wrong_wrong,False,Gerrit Komrij,Dutch,French,20,2249.53955078125,398.0101623535156,112.4769775390625
4268,cf_21438,paraphrase_00,4,wrong_wrong,False,Michael Moore,English,Hebrew,9,1085.826904296875,279.73089599609375,120.64743381076389
4269,cf_21438,paraphrase_01,4,wrong_wrong,False,Michael Moore,English,Hebrew,13,1782.511474609375,412.54913330078125,137.11626727764423
4270,cf_15420,paraphrase_00,4,wrong_wrong,False,Jake Burns,Belfast,Denmark,11,1298.7081298828125,497.7705993652344,118.06437544389205
4271,cf_15420,paraphrase_01,4,wrong_wrong,False,Jake Burns,Belfast,Denmark,17,1712.87548828125,479.1322021484375,100.75738166360294
4272,cf_9363,paraphrase_00,4,correct_wrong,True,Shigeru Miyamoto,Nintendo,BBC,8,920.1044921875,439.3095703125,115.0130615234375
4273,cf_9363,paraphrase_01,4,correct_wrong,False,Shigeru Miyamoto,Nintendo,BBC,10,1552.4647216796875,427.0614013671875,155.24647216796876
4274,cf_17586,paraphrase_00,4,correct_wrong,False,2011 Australian Open,Melbourne,London,10,1276.7576904296875,533.7906494140625,127.67576904296875
4275,cf_17586,paraphrase_01,4,correct_wrong,True,2011 Australian Open,Melbourne,London,7,1021.1585083007812,262.310791015625,145.8797869001116
4276,cf_267,paraphrase_00,4,correct_wrong,False,Xerox,Rochester,Miami,7,996.227783203125,521.5465087890625,142.31825474330358
4277,cf_267,paraphrase_01,4,correct_wrong,True,Xerox,Rochester,Miami,9,1119.07470703125,505.1274108886719,124.34163411458333
4278,cf_3522,paraphrase_00,4,wrong_wrong,False,MacApp,Apple,Microsoft,8,892.01318359375,491.268310546875,111.50164794921875
4279,cf_3522,paraphrase_01,4,wrong_wrong,False,MacApp,Apple,Microsoft,13,1288.17041015625,526.9246826171875,99.09003155048077
4280,cf_14120,paraphrase_00,4,wrong_wrong,False,Ghora Gali,Pakistan,Germany,7,1053.2437744140625,497.8472595214844,150.46339634486608
4281,cf_14120,paraphrase_01,4,wrong_wrong,False,Ghora Gali,Pakistan,Germany,7,1049.4752197265625,503.0670471191406,149.92503138950892
4282,cf_4388,paraphrase_00,4,correct_wrong,True,Riona Hazuki,Tokyo,Rome,7,1110.21142578125,497.5398254394531,158.60163225446428
4283,cf_4388,paraphrase_01,4,correct_wrong,False,Riona Hazuki,Tokyo,Rome,12,1390.03857421875,363.52001953125,115.8365478515625
4284,cf_13213,paraphrase_00,4,wrong_wrong,False,Kevin Garnett,basketball,baseball,14,1667.7474365234375,459.3697509765625,119.12481689453125
4285,cf_13213,paraphrase_01,4,wrong_wrong,False,Kevin Garnett,basketball,baseball,11,1189.172119140625,228.94700622558594,108.10655628551136
4286,cf_11991,paraphrase_00,4,wrong_wrong,False,NFL Matchup,ESPN,NBC,8,1205.852294921875,427.05029296875,150.73153686523438
4287,cf_11991,paraphrase_01,4,wrong_wrong,False,NFL Matchup,ESPN,NBC,10,1328.15478515625,401.6756591796875,132.815478515625
4288,cf_1482,paraphrase_00,4,wrong_wrong,False,Alexandre de Beauharnais,Paris,Berlin,8,992.4168701171875,531.6611328125,124.05210876464844
4289,cf_1482,paraphrase_01,4,wrong_wrong,False,Alexandre de Beauharnais,Paris,Berlin,12,1241.0670166015625,491.2662658691406,103.42225138346355
4290,cf_13126,paraphrase_00,4,wrong_wrong,False,Black Box Recorder,London,Rome,6,1030.6866455078125,512.549560546875,171.7811075846354
4291,cf_13126,paraphrase_01,4,wrong_wrong,False,Black Box Recorder,London,Rome,7,1337.3387451171875,492.5362854003906,191.04839215959822
4292,cf_1676,paraphrase_00,4,correct_correct,True,Afghanistan,Islam,Judaism,10,1440.540771484375,483.3402099609375,144.0540771484375
4293,cf_1676,paraphrase_01,4,correct_correct,True,Afghanistan,Islam,Judaism,26,2755.255859375,286.06390380859375,105.97137920673077
4294,cf_18686,paraphrase_00,4,wrong_wrong,False,MyChildren MyBride,Madison,Cincinnati,7,1049.7972412109375,513.4737548828125,149.97103445870536
4295,cf_18686,paraphrase_01,4,wrong_wrong,False,MyChildren MyBride,Madison,Cincinnati,10,1508.893798828125,492.1194763183594,150.8893798828125
4296,cf_18409,paraphrase_00,4,wrong_wrong,False,Quinn Gray,quarterback,midfielder,14,1438.639892578125,291.8096008300781,102.75999232700893
4297,cf_18409,paraphrase_01,4,wrong_wrong,False,Quinn Gray,quarterback,midfielder,10,1328.1083984375,426.4599609375,132.81083984375
4298,cf_6378,paraphrase_00,4,wrong_wrong,False,Brief Encounter,English,Spanish,7,1056.9552001953125,453.42596435546875,150.99360002790178
4299,cf_6378,paraphrase_01,4,wrong_wrong,False,Brief Encounter,English,Spanish,4,965.603271484375,444.23602294921875,241.40081787109375
4300,cf_11879,paraphrase_00,4,wrong_wrong,False,Arab League,Asia,Antarctica,9,1562.731201171875,516.6422119140625,173.63680013020834
4301,cf_11879,paraphrase_01,4,wrong_wrong,False,Arab League,Asia,Antarctica,9,1296.3531494140625,532.2099609375,144.03923882378473
4302,cf_9456,paraphrase_00,4,correct_wrong,True,Ruggiero Ricci,violin,piano,12,1770.9705810546875,426.61395263671875,147.58088175455728
4303,cf_9456,paraphrase_01,4,correct_wrong,False,Ruggiero Ricci,violin,piano,22,2204.060546875,384.62823486328125,100.1845703125
4304,cf_2409,paraphrase_00,4,correct_wrong,False,CBS Evening News,CBS,PBS,7,1166.9840087890625,409.080810546875,166.71200125558036
4305,cf_2409,paraphrase_01,4,correct_wrong,True,CBS Evening News,CBS,PBS,8,1234.4344482421875,389.43341064453125,154.30430603027344
4306,cf_12659,paraphrase_00,4,wrong_wrong,False,Hugo Sánchez,soccer,football,15,1853.123046875,478.427490234375,123.54153645833334
4307,cf_12659,paraphrase_01,4,wrong_wrong,False,Hugo Sánchez,soccer,football,12,1244.412353515625,246.8202362060547,103.70102945963542
4308,cf_16523,paraphrase_00,4,wrong_wrong,False,Maggie Greenwald,Manhattan,London,14,1407.206298828125,461.3108825683594,100.51473563058036
